run_id,shock_interval_years,homophily_bias,num_groups,out_group_trust_bias,out_group_penalty,intervention_interval,intervention_scale,event_bonus,base_trust_delta,group_trust_bias,resilience_threshold,resilience_noise,turnover_rate,social_diffusion,max_rounds,initial_population,max_population,final_cooperation_rate,final_constrained_rate,final_population,extinction_occurred,rounds_completed,total_defections,total_redemptions,avg_trust_level,cooperation_benefit_total,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,total_mixing_events,shock_frequency,trust_sensitivity,intervention_intensity,resilience_variability,social_cohesion_factor,outcome_category,extinction_category,shock_severity,trust_development,group_complexity
35,20,0.0,1,0.9328528855604896,1.3436022388121902,0,0.10461235417493485,1.568635333636939,0.11594760558407115,1.3207891397644396,0.19095078811947486,0.05967164967476341,0.04794856752430024,0.030090171531585466,300,200,800,0.0,1.0,3,False,300,2329011,494,0.0888544164241592,0,1.0,0.0,0.0888544164241592,0.0888544164241592,0.0,0,0.05,0.15314233823713186,0.10461235417493485,0.3124975301878713,0.002673644631541875,,Survived,Rare,Moderate,Simple
36,10,0.42016633536350967,2,0.9291641059014628,1.1172945667656191,10,0.07230968754336732,1.563646740808218,0.10187356522535282,1.2287790753583183,0.3337529537239574,0.07148163783167444,0.04359376605525728,0.002885505892248697,300,200,800,0.0,0.0,0,True,300,881730,106,0.5,0,0.7099796684073284,0.2900203315926716,0.5,0.5,0.0,29,0.1,0.12518010528106438,0.007230968754336732,0.21417529653024717,0.0014427529461243484,,Extinct,Rare,Moderate,Moderate
37,5,0.0,1,0.8692139889044563,1.1091389215576697,0,0.20424051990466152,2.205724629228193,0.19434207285090155,1.3090861402183358,0.3027226516222381,0.14554725797431242,0.02123155951957552,0.07876526973710941,300,200,800,0.0,0.0,0,True,297,851560,116,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.2,0.2544105140304173,0.20424051990466152,0.48079407733233687,0.03938263486855471,,Extinct,Occasional,Fast,Simple
38,5,0.007752757843223002,3,1.17995950235967,1.2849441670100692,20,0.2318133720925944,1.5273906153916035,0.1571569912681947,1.6795787160388778,0.16640783656429903,0.031084942409240462,0.031049433374473464,0.04448576730950413,300,200,800,0.0,0.0,0,True,298,884663,114,0.5,0,0.33797733570640054,0.6620226642935995,0.5,0.5,0.0,14,0.2,0.2639575376107676,0.01159066860462972,0.18679975084724704,0.022242883654752067,,Extinct,Occasional,Fast,Complex
39,5,0.0,1,0.802903485817607,1.3646366696083048,0,0.22385301996236656,1.7194902249682928,0.17859381758167542,1.905705102994784,0.14330986134701473,0.07137205911954589,0.020893903649045555,0.06298834553715658,300,200,800,0.0,1.0,1,False,300,991880,171,0.03586892259980767,0,1.0,0.0,0.03586892259980767,0.03586892259980767,0.0,0,0.2,0.3403471495287184,0.22385301996236656,0.4980261542973897,0.0022593240907622107,,Survived,Occasional,Fast,Simple
40,5,0.0,1,1.1367628884958254,1.4836098722109812,0,0.13341172221572434,1.6159541497597347,0.07820578254303104,1.4644810948092324,0.22328052595452208,0.05499212670677928,0.030858424780174726,0.06412725478987763,300,200,800,0.0,1.0,5,False,300,1948420,313,0.12018436001735544,0,1.0,0.0,0.12018436001735544,0.12018436001735544,0.0,0,0.2,0.11453089003903084,0.13341172221572434,0.24629163905669102,0.007707093076591334,,Survived,Occasional,Moderate,Simple
41,5,0.3588960249196051,2,0.9576329850623254,1.4195997864748053,10,0.06653367360139338,2.205118192814539,0.1846637224325014,1.2908089282164819,0.2994846623079821,0.12576145923987983,0.04290785940947549,0.03074059324929064,300,200,800,0.0,0.0,0,True,299,936082,94,0.5,0,0.6818013838612007,0.31819861613879935,0.5,0.5,0.0,29,0.2,0.23836558163356303,0.006653367360139338,0.41992621014611453,0.01537029662464532,,Extinct,Occasional,Fast,Moderate
42,10,0.08806799175544677,2,1.0584324822326374,1.2352356863081688,20,0.2152731707938127,2.1602480571238964,0.1313355811652801,1.621157569874268,0.37915640859240407,0.037960494336425905,0.021443562314514678,0.08310745610244218,300,200,800,0.0,0.0,0,True,298,585397,69,0.5,0,0.5421346830160567,0.4578653169839432,0.5,0.5,0.0,14,0.1,0.21291567159993016,0.010763658539690635,0.1001182980853522,0.04155372805122109,,Extinct,Rare,Fast,Moderate
43,20,0.0,1,0.8873387674597368,1.2970801097524476,0,0.2786209133852405,2.0715335882649883,0.1130324484700835,1.5818694360081214,0.12716495029163183,0.036828993842005886,0.03903145437894552,0.06947673202037817,300,200,800,0.0,1.0,6,False,300,2342324,432,0.06365940037789528,0,1.0,0.0,0.06365940037789528,0.06365940037789528,0.0,0,0.05,0.17880257551198803,0.2786209133852405,0.289615918203441,0.004422847100632991,,Survived,Rare,Moderate,Simple
44,5,0.283101481615152,3,0.8967950302272335,1.3037213966665275,10,0.159314323459187,1.5430086897265596,0.06680454963329854,1.8892249203070892,0.1654415932501823,0.08130403927454959,0.047272765401461976,0.05666245561500394,300,200,800,0.0,0.0,0,True,300,1294159,155,0.5,0,0.5262964616758538,0.4737035383241462,0.5,0.5,0.0,29,0.2,0.12620881995711944,0.0159314323459187,0.49143651047654546,0.02833122780750197,,Extinct,Occasional,Moderate,Complex
45,10,0.032240212621464884,3,1.173778678996269,1.442937335540186,20,0.21446040308009218,2.386701226845882,0.08435865783052403,1.6822556310959693,0.24302209856876508,0.09993197409875909,0.049981136458922104,0.023919781179828948,300,200,800,0.0,0.0,0,True,299,863813,84,0.5,0,0.3530817643466022,0.6469182356533978,0.5,0.5,0.0,14,0.1,0.14191282716709713,0.01072302015400461,0.411205296503036,0.011959890589914474,,Extinct,Rare,Moderate,Complex
46,2,0.0,1,0.8640066102158214,1.153642760209746,0,0.12217580028427748,2.351280979890136,0.16908492849558182,1.2996226664549002,0.11924357176251538,0.11543018204617182,0.024547601892965083,0.06614532165968787,300,200,800,0.0,1.0,3,False,300,1729692,295,0.05428845062939969,0,1.0,0.0,0.05428845062939969,0.05428845062939969,0.0,0,0.5,0.2197466056287642,0.12217580028427748,0.9680201652803703,0.0035909270292877266,,Survived,Frequent,Fast,Simple
47,2,0.30684448622529525,3,1.0130441661391727,1.1337268527533493,20,0.2900794948002184,1.6311896262717154,0.1186808635001853,1.9416342276592091,0.3482074015604413,0.1106671504591649,0.036663060069909686,0.0797066469535142,300,200,800,0.0,0.0,0,True,299,706583,87,0.5,0,0.5380516191757437,0.46194838082425627,0.5,0.5,0.0,14,0.5,0.2304348267401103,0.01450397474001092,0.31781963842016575,0.0398533234767571,,Extinct,Frequent,Fast,Complex
48,5,0.0,1,0.8812954293419779,1.489880332130503,0,0.14047029619398266,2.463786698540953,0.15808084649781262,1.5131512829117604,0.13056268816358388,0.13807919229526947,0.024207796050429584,0.08722332751931522,300,200,800,0.0,1.0,4,False,300,1555569,276,0.05221377245766134,0,1.0,0.0,0.05221377245766134,0.05221377245766134,0.0,0,0.2,0.23920023568194224,0.14047029619398266,1.0575700779250812,0.004554258976093595,,Survived,Occasional,Fast,Simple
49,20,0.13802146268510082,3,1.0862803115537807,1.4968201016864326,10,0.07515119103050981,1.9259409125632625,0.07874294959054005,1.7832319450642977,0.27154178182159616,0.059436520408420825,0.02635630654065295,0.04952150051350271,300,200,800,0.0,0.0,0,True,298,755711,73,0.5,0,0.4238566688925782,0.5761433311074218,0.5,0.5,0.0,29,0.05,0.1404169431584387,0.007515119103050981,0.2188853590401451,0.024760750256751354,,Extinct,Rare,Moderate,Complex
