run_id,shock_interval_years,homophily_bias,num_groups,out_group_trust_bias,out_group_penalty,intervention_interval,intervention_scale,event_bonus,base_trust_delta,group_trust_bias,resilience_threshold,resilience_noise,turnover_rate,social_diffusion,max_rounds,initial_population,max_population,final_cooperation_rate,behavioral_cooperation_rate,cooperation_resilience,final_constrained_rate,final_population,extinction_occurred,rounds_completed,total_defections,total_redemptions,redemption_rate,avg_trust_level,cooperation_benefit_total,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,total_mixing_events,shock_frequency,trust_sensitivity,intervention_intensity,resilience_variability,social_cohesion_factor,outcome_category,extinction_category,shock_severity,trust_development,group_complexity
113,20,0.0,1,1.0692882918888076,1.1278111256246355,0,0.2644354943624707,2.126957805455505,0.09084751226908078,1.8114753944008402,0.1681686689869245,0.1470729359967312,0.024399996516604766,0.0644136345218464,300,200,800,0.9875518672199171,0.7196722831086043,0.9875518672199171,0.012448132780082987,723,False,300,90790,218,0.002395393811533052,0.6781776066272182,0,1.0,0.0,0.6781776066272182,0.6781776066272182,0.0,0,0.05,0.16456803311796828,0.2644354943624707,0.874556104194215,0.04368388449418614,High_Coop,Survived,Rare,Moderate,Simple
114,20,0.748631175646009,2,0.9935883681814562,1.4837351113225241,20,0.2974999078919784,2.097405282256025,0.06894131212904228,1.423998308571919,0.1464997773728558,0.008460827961070389,0.03279047810174678,0.018727380737740728,300,200,800,0.9124365482233503,0.6461697306060624,0.9124365482233503,0.08756345177664974,788,False,300,146874,318,0.002160443502364259,0.6336522461631273,0,0.8500553224976185,0.14994467750238152,0.6569360970597489,0.6103683952665059,0.04656770179324299,15,0.05,0.09817231186248493,0.01487499539459892,0.057753179648435786,0.011866646869221497,High_Coop,Survived,Rare,Slow,Moderate
115,10,0.0,1,1.1138879742062675,1.237795493233685,0,0.13462319817299245,1.7963529897418227,0.06702934466704498,1.614514295811186,0.34125905668576595,0.13493851022919795,0.03659878731615586,0.06581810741708481,300,200,800,0.9747793190416141,0.7948787404708861,0.9747793190416141,0.025220680958385876,793,False,300,79394,174,0.002186808767343656,0.6505133446983483,0,1.0,0.0,0.6505133446983483,0.6505133446983483,0.0,0,0.1,0.1082198352037994,0.13462319817299245,0.3954137116233384,0.04281555719760301,High_Coop,Survived,Rare,Moderate,Simple
116,5,0.0,1,1.039897253712897,1.2275650053950926,0,0.2612969780051004,2.1012173604583593,0.1762326893992342,1.4143117551421378,0.3965473668315116,0.024443355321979963,0.045524898500297006,0.029154740072450093,300,200,800,0.9710691823899371,0.5891017284158291,0.9710691823899371,0.028930817610062894,795,False,300,193196,2052,0.010509710726870443,0.7828818175681254,0,1.0,0.0,0.7828818175681254,0.7828818175681254,0.0,0,0.2,0.24924796425765014,0.2612969780051004,0.061640442899134576,0.022824715898645986,High_Coop,Survived,Occasional,Fast,Simple
117,20,0.0,1,1.0633798443796878,1.22156997123169,0,0.07792946581729031,2.07381288147576,0.18139859957800902,1.2274575363984945,0.21108153942072092,0.009430723745349244,0.04735266433255514,0.09550374675380305,300,200,800,1.0,0.769865921613311,1.0,0.0,791,False,300,97641,0,0.0,0.791766118588428,0,1.0,0.0,0.791766118588428,0.791766118588428,0.0,0,0.05,0.22265907814415994,0.07792946581729031,0.044678107669814886,0.07561663087791082,High_Coop,Survived,Rare,Fast,Simple
118,5,0.7086246602299698,3,1.1467031505523535,1.208173942360566,20,0.10497948923409912,1.8885608460067642,0.05496241754154186,1.3196890364335911,0.38815890048991075,0.0908166208391276,0.033689966378115284,0.04573270788336306,300,200,800,0.9422835633626098,0.5924814623210899,0.9422835633626098,0.05771643663739021,797,False,300,177821,2280,0.012659563245068044,0.572219770603649,0,0.7905788354313962,0.2094211645686038,0.6094943818907068,0.5349451593165913,0.07454922257411556,15,0.2,0.07253329984545809,0.005248974461704956,0.23396763728592682,0.0261691596141017,High_Coop,Survived,Occasional,Slow,Complex
119,20,0.0,1,0.8095918446608521,1.225687228042682,0,0.0839429994169111,2.3598402434923806,0.12276855175647494,1.6706587948212834,0.3291304215575911,0.012750413254658238,0.0274302932433295,0.023163339942007245,300,200,800,1.0,0.7833399681528662,1.0,0.0,795,False,300,74237,0,0.0,0.754427759835116,0,1.0,0.0,0.754427759835116,0.754427759835116,0.0,0,0.05,0.20510436071942678,0.0839429994169111,0.038739698367345164,0.01747506666274779,High_Coop,Survived,Rare,Fast,Simple
120,2,0.5458040521392967,2,1.0729324257787511,1.2691803655955125,25,0.08676634739039236,2.0285650052230295,0.05773913569426604,1.49322351701681,0.3639952846257041,0.007218652817882209,0.02838854699438102,0.012850773719768916,300,200,800,0.5031847133757962,0.21524834926579284,0.5031847133757962,0.4968152866242038,785,False,300,401642,4752,0.011693086019970766,0.42863630109896944,0,0.7648904848723761,0.23510951512762393,0.43493397836617037,0.4223386238317685,0.01259535453440186,12,0.5,0.08621743527090277,0.0034706538956156946,0.019831720691945616,0.005508308113501593,Medium_Coop,Survived,Frequent,Slow,Moderate
121,5,0.7937851230989561,2,1.0760873063041434,1.2898979853734547,15,0.29466471987521675,2.3151517080969914,0.1313944275312609,1.6448944661394702,0.21621638547575223,0.09558429984327603,0.02815890152862566,0.09862483171507708,300,200,800,0.9861809045226131,0.4065549090354711,0.9861809045226131,0.013819095477386936,796,False,300,271345,1009,0.00370473721700434,0.5860862981606014,0,0.8621112409797743,0.13788875902022563,0.6905289682349807,0.48164362808622213,0.20888534014875854,20,0.2,0.2161299667277347,0.019644314658347782,0.4420770407060357,0.0578026625266018,High_Coop,Survived,Occasional,Fast,Moderate
122,20,0.0,1,1.108797413917118,1.1866723885984156,0,0.2600541363539118,2.2278224105426476,0.11150844517082345,1.6070210981275381,0.2721332686552193,0.010962376902190013,0.032057535379131454,0.06780187277473623,300,200,800,1.0,0.7692635200889754,1.0,0.0,792,False,300,87364,228,0.002602977440862179,0.7397964294451445,0,1.0,0.0,0.7397964294451445,0.7397964294451445,0.0,0,0.05,0.1791964240089111,0.2600541363539118,0.040283119209797366,0.05015958338844381,High_Coop,Survived,Rare,Moderate,Simple
123,5,0.19617071602115682,2,1.003491701753474,1.361900028418598,25,0.22916410996090192,1.698987515726124,0.1763423988072637,1.8076521492656008,0.10946895360665113,0.05626198121011283,0.04407373378080073,0.018960575439807417,300,200,800,0.4090909090909091,0.03686427612014404,0.4090909090909091,0.5909090909090909,792,False,300,659124,4237,0.006387170786344087,0.18501349556678748,0,0.6224305805986297,0.37756941940137034,0.1667701796388154,0.20325681149475952,-0.03648663185594411,12,0.2,0.31876571621060196,0.009166564398436076,0.5139537682279851,0.003507962340076549,Medium_Coop,Survived,Occasional,Fast,Moderate
124,20,0.0,1,0.9975737428309344,1.3362082649112133,0,0.14945806887025115,2.033239954801534,0.15928101874132852,1.4812724953831868,0.33237532603058884,0.09818036397076832,0.028224324947212262,0.06618696426580752,300,200,800,0.9974811083123426,0.7436893875984115,0.9974811083123426,0.0025188916876574307,794,False,300,92590,206,0.0022199232725548515,0.7744078673373792,0,1.0,0.0,0.7744078673373792,0.7744078673373792,0.0,0,0.05,0.23593859209814386,0.14945806887025115,0.29539004938571367,0.05125570584261933,High_Coop,Survived,Rare,Fast,Simple
125,20,0.32672795385455206,3,0.8467212686475308,1.2405085744313689,10,0.19024608606149018,2.26432407845256,0.11388993892213614,1.7056206095664517,0.33362181610696273,0.12640798025169236,0.04270383813791141,0.041550208754724,300,200,800,0.9315589353612167,0.5567934349604292,0.9315589353612167,0.06844106463878327,789,False,300,209025,1003,0.004775553735692384,0.7645396322280518,0,0.5903463111488819,0.4096536888511181,0.7819685295030988,0.7471107349530046,0.03485779455009419,30,0.05,0.1942530270478598,0.01902460860614902,0.378896025825735,0.03176678132033546,High_Coop,Survived,Rare,Moderate,Complex
126,20,0.0849440107672323,2,1.090390038600777,1.3547429263674005,25,0.10519440307876486,2.351909584582115,0.0865104555473779,1.3872763278050741,0.12621865703152377,0.10683362560707316,0.03573291818191812,0.09104832364236036,300,200,800,0.3891687657430731,0.08640786833528573,0.3891687657430731,0.610831234256927,794,False,300,522392,3400,0.006466435396506603,0.3506200562615789,0,0.5801389484916317,0.4198610515083682,0.3429019354915748,0.3583381770315829,-0.015436241540008055,12,0.05,0.12001390708851054,0.004207776123150595,0.8464170679647692,0.03192336835800683,Medium_Coop,Survived,Rare,Moderate,Moderate
127,20,0.03450018807427098,2,0.9084931684163463,1.404687031688557,15,0.2545923621614662,1.6634045236648634,0.10430638312064229,1.7912726960673422,0.349802828413201,0.05603602832417457,0.04231877408038577,0.04419077228996874,300,200,800,0.888748419721871,0.3694712905059693,0.888748419721871,0.11125158027812895,791,False,300,314268,1933,0.006113200148007122,0.654809809925714,0,0.5578629632637592,0.44213703673624083,0.6990158901415768,0.6106037297098511,0.08841216043172573,20,0.05,0.18684117610954604,0.016972824144097745,0.16019318248045322,0.02893655120366494,High_Coop,Survived,Rare,Moderate,Moderate
128,5,0.0071189592169902845,3,0.8984399091771976,1.4249203345154235,15,0.2243195887252587,1.8361709735460745,0.053397728196513596,1.36903013144241,0.19567547347926761,0.0219581123386892,0.047647278693011344,0.07694209716226647,300,200,800,0.2604828462515883,0.06354775233766036,0.2604828462515883,0.7395171537484116,787,False,300,639698,6384,0.009881098684067967,0.5003721367448923,0,0.4222203578565218,0.5777796421434782,0.43336426788323873,0.567380005606546,-0.13401573772330727,20,0.2,0.07310309885159909,0.01495463924835058,0.11221698840563034,0.03849968156271639,Low_Coop,Survived,Occasional,Slow,Complex
129,2,0.1430416432389623,3,0.8205047304844365,1.108342744734788,15,0.2978682392490939,2.482395201514773,0.06334978744595084,1.387991710919555,0.33842300689129967,0.1199524655757178,0.027608673925372557,0.0695559273579525,300,200,800,0.5743073047858942,0.029395324572081584,0.5743073047858942,0.4256926952141058,794,False,300,526696,3313,0.006250837249933492,0.4487803911417461,0,0.4922366034829702,0.5077633965170298,0.4214468721180443,0.4761139101654479,-0.05466703804740358,20,0.5,0.08792897986349545,0.01985788261660626,0.3544453631494567,0.031215336285928805,Medium_Coop,Survived,Frequent,Slow,Complex
130,2,0.0,1,1.0449599706237,1.2694115729255626,0,0.17147656179313564,2.1348903428629074,0.06587794627316282,1.8169616135146036,0.33877658335095073,0.10597782988672519,0.0411349192453459,0.02071609582321994,300,200,800,0.4589127686472819,0.33362496914511397,0.4589127686472819,0.5410872313527181,791,False,300,333908,5254,0.015491122236571314,0.564286530722896,0,1.0,0.0,0.564286530722896,0.564286530722896,0.0,0,0.5,0.11969769955551428,0.17147656179313564,0.3128251334211579,0.011689813842207858,Medium_Coop,Survived,Frequent,Moderate,Simple
131,10,0.44805930247931003,3,0.9501736847960844,1.2701988805644968,15,0.15726565340167276,1.5348186778545947,0.17095827511262784,1.5665684739701413,0.272148487616456,0.009391014343447602,0.04877556678217456,0.06365511056976039,300,200,800,0.9366286438529785,0.33709635935427584,0.9366286438529785,0.06337135614702155,789,False,300,381489,591,0.0015467964824120604,0.6448900006244311,0,0.65030334511748,0.34969665488251994,0.7512427322350063,0.5385372690138561,0.21270546322115014,20,0.1,0.267817844155757,0.010484376893444851,0.03450695032589171,0.04105054429508101,High_Coop,Survived,Rare,Fast,Complex
132,2,0.0,1,0.8637631865408844,1.1809666927781084,0,0.2332642556651865,2.170578110715846,0.12741973035783205,1.8649301750061043,0.23863753005848354,0.003048608046940232,0.03484480240936416,0.036976283168930424,300,200,800,0.4830188679245283,0.33140276023446275,0.4830188679245283,0.5169811320754717,795,False,300,319057,3657,0.011332015344856436,0.6248369126091415,0,1.0,0.0,0.6248369126091415,0.6248369126091415,0.0,0,0.5,0.23762890003546233,0.2332642556651865,0.012775056992054442,0.02310414661503585,Medium_Coop,Survived,Frequent,Fast,Simple
133,5,0.7681069968292956,3,1.191458034561848,1.2482690027311931,15,0.13970686295300055,1.7204359132042337,0.12535002945787643,1.5779656766724544,0.37048425125991236,0.09408242518290999,0.02548848447951335,0.09518769262726906,300,200,800,0.8955414012738854,0.47762810442223486,0.8955414012738854,0.10445859872611465,785,False,300,214450,2333,0.01076191398772044,0.5231270711018613,0,0.8237958351438981,0.17620416485610188,0.6214680065273188,0.4247861356764038,0.19668187085091504,20,0.2,0.19779804405441007,0.00931379086353337,0.2539444655554513,0.0497952588490475,High_Coop,Survived,Occasional,Moderate,Complex
134,2,0.0,1,1.1786281959840397,1.1928941538093727,0,0.10774592211616647,1.6219666261557764,0.15230604253812755,1.8317051236043205,0.18734929534399947,0.02667032586767352,0.024915426977292866,0.004472209170605823,300,200,800,0.8958594730238394,0.29164748196638174,0.8958594730238394,0.10414052697616061,797,False,300,306763,3992,0.012846132805586394,0.6170399219731509,0,1.0,0.0,0.6170399219731509,0.6170399219731509,0.0,0,0.5,0.2789797584729858,0.10774592211616647,0.14235615788521158,0.002759531597678227,High_Coop,Survived,Frequent,Fast,Simple
135,20,0.01916379332491802,2,0.9802796651282005,1.209416405910948,15,0.27010956482636417,2.389108723233483,0.07826731548841234,1.5256890427443472,0.14949083539290584,0.054347491872696045,0.03438041932080631,0.0691692563894845,300,200,800,0.5409836065573771,0.1185857609646095,0.5409836065573771,0.45901639344262296,793,False,300,475958,2239,0.004682170737164809,0.49362498026631624,0,0.5519236964425422,0.44807630355745776,0.46321351522629217,0.5240364453063403,-0.06082293008004813,20,0.05,0.11941158564568564,0.018007304321757612,0.3635506600110627,0.034143672820295054,Medium_Coop,Survived,Rare,Moderate,Moderate
136,20,0.6531192365721346,2,0.9015671578080157,1.1242100501223964,15,0.2003374155432291,1.7531742843644953,0.14702557328600535,1.4693723536719705,0.17774098189481313,0.03554499215854361,0.047406019244553975,0.05478805246745401,300,200,800,0.9161372299872935,0.6268989565172136,0.9161372299872935,0.08386277001270648,787,False,300,180038,244,0.001353435173783295,0.7570798536455771,0,0.807296572900674,0.19270342709932603,0.8021839503431235,0.7119757569480306,0.0902081933950929,20,0.05,0.21603531266922849,0.013355827702881939,0.199981972528874,0.04147893074358628,High_Coop,Survived,Rare,Fast,Moderate
137,10,0.7726921584626875,2,0.9316753095731336,1.4130913619715677,25,0.19352742899953862,1.7255591505866616,0.12917056114451864,1.2100110606331134,0.34899461475428195,0.06453118978088877,0.021020517777586862,0.09084676686309529,300,200,800,0.9412811387900356,0.5786788745550885,0.9412811387900356,0.05871886120996441,562,False,300,142590,599,0.004183282235367242,0.5522353915777697,0,0.8538757629930264,0.14612423700697363,0.6559075964772338,0.44856318667830547,0.20734440979892838,12,0.1,0.15629780769305343,0.007741097159981545,0.1849059757736477,0.05016879987221578,High_Coop,Survived,Rare,Moderate,Moderate
138,2,0.7641062904936927,2,1.1454351189783485,1.478639671862641,20,0.2336845642042501,1.7262715703161957,0.1654879500782277,1.3583905369165954,0.29636564228506435,0.00934217174955626,0.02808008249646582,0.017212358881170044,300,200,800,0.3866498740554156,0.11122849004979775,0.3866498740554156,0.6133501259445844,794,False,300,474189,4603,0.009613778007986767,0.3008954078334699,0,0.8511676607520147,0.14883233924798533,0.34014157145120616,0.26164924421573366,0.0784923272354725,15,0.5,0.22479726535999045,0.011684228210212505,0.03152245205458173,0.0051791197453257085,Medium_Coop,Survived,Frequent,Fast,Moderate
139,20,0.15397405409179782,2,1.161998845746802,1.398831541158367,10,0.17447155415697546,2.158310786982121,0.07012569320639309,1.2760888675150328,0.24070021584801454,0.11854768461672684,0.046377477120805644,0.06124394688737642,300,200,800,0.8528301886792453,0.2750945463081297,0.8528301886792453,0.1471698113207547,795,False,300,380925,1242,0.0032498881379082966,0.6188268279308358,0,0.6060874781565426,0.3939125218434574,0.588606675605214,0.6490469802564577,-0.060440304651243726,30,0.05,0.08948661642745279,0.017447155415697545,0.4925117503491624,0.03789939738227974,High_Coop,Survived,Rare,Slow,Moderate
140,20,0.0,1,0.8045112033589807,1.335396554129497,0,0.15112730538378322,2.307559256463098,0.06487364521364783,1.9787023326960034,0.385877696377392,0.035436025097578185,0.03565273565893153,0.028189500416457403,300,200,800,0.998745294855709,0.7855665091459968,0.998745294855709,0.0012547051442910915,797,False,300,81671,135,0.0016502457032491504,0.6814940936722526,0,1.0,0.0,0.6814940936722526,0.6814940936722526,0.0,0,0.05,0.12836563311473786,0.15112730538378322,0.09183227076934092,0.019210978037387222,High_Coop,Survived,Rare,Moderate,Simple
141,10,0.4834187911545398,2,0.8455038481101979,1.340274309769127,15,0.21226733701081357,2.2011448283748485,0.19447754323301325,1.4948450542214913,0.15850422773025577,0.07301633997179349,0.03549776832621039,0.06635999144637784,300,200,800,0.8991172761664565,0.2917069431972225,0.8991172761664565,0.1008827238335435,793,False,300,364979,511,0.00139812306766259,0.5751664666152358,0,0.7390824386700451,0.26091756132995486,0.6952333221914895,0.4550996110389821,0.24013371115250737,20,0.1,0.2907137936590161,0.014151155800720905,0.4606586273273007,0.03816804180483042,High_Coop,Survived,Rare,Fast,Moderate
142,20,0.0,1,0.8169407943962586,1.1446567537218655,0,0.1997495668139187,2.0876893348615946,0.16413896908534445,1.5781993815246533,0.28295515442186603,0.01683484713569463,0.03901710745778694,0.09060762278331433,300,200,800,0.86489898989899,0.7034288086342881,0.86489898989899,0.1351010101010101,792,False,300,122966,926,0.007474251767668615,0.8150204579463394,0,1.0,0.0,0.8150204579463394,0.8150204579463394,0.0,0,0.05,0.2590440194945848,0.1997495668139187,0.05949652046484747,0.07384706621428602,High_Coop,Survived,Rare,Fast,Simple
143,10,0.21653907627534308,3,0.9409764089331121,1.4589880012552792,10,0.22436781706216535,1.6648749551331627,0.05058421404802202,1.7135316452376443,0.27602401187376446,0.020853921916067556,0.020290076928563112,0.007754653861315986,300,200,800,0.6946428571428571,0.2114989242170691,0.6946428571428571,0.3053571428571429,560,False,300,293429,1243,0.004218249443448987,0.46321153655123193,0,0.5339030998485935,0.4660969001514065,0.46228037225487456,0.46414270084758935,-0.0018623285927147903,30,0.1,0.08667765152076033,0.022436781706216536,0.07555111518922779,0.0035920451305231217,Medium_Coop,Survived,Rare,Slow,Complex
144,2,0.07103293284801611,2,1.0983385454653658,1.19059962866766,25,0.14112058257557908,2.007653618099799,0.18670891458299843,1.5023291498196307,0.17403958996644348,0.1480251962042745,0.04942550483927508,0.006970478463862728,300,200,800,0.336283185840708,0.026355835150526332,0.336283185840708,0.6637168141592921,791,False,300,674804,3373,0.00497362782872318,0.13421306436036445,0,0.5724811613301329,0.427518838669867,0.13879586747983283,0.12963026124089608,0.009165606238936752,12,0.5,0.2804982449092221,0.005644823303023163,0.8505259994741151,0.0009355292746929427,Medium_Coop,Survived,Frequent,Fast,Moderate
145,10,0.0,1,0.9700428098086985,1.2326850453946425,0,0.13180660683114626,2.3772851070155503,0.05939899925593203,1.3308790190639965,0.3234030460160803,0.040131288584880694,0.04650677124753237,0.024584225424597695,300,200,800,0.9150823827629911,0.6754810332473863,0.9150823827629911,0.08491761723700887,789,False,300,142593,1878,0.012999148618061757,0.5974711926506889,0,1.0,0.0,0.5974711926506889,0.5974711926506889,0.0,0,0.1,0.07905288186311789,0.13180660683114626,0.12409063266177549,0.014688366484827775,High_Coop,Survived,Rare,Slow,Simple
146,2,0.6608276716332442,3,0.9888867694032427,1.3814176907169415,20,0.11141545853757868,1.9007819538532449,0.19435494153142713,1.7620406928093324,0.24787508838257588,0.10441171793666425,0.023653425489719188,0.06647807245958581,300,200,800,0.7194444444444444,0.08041259824613767,0.7194444444444444,0.28055555555555556,720,False,300,450005,3050,0.0067320744721943255,0.25497164100334124,0,0.7624753052203698,0.23752469477963017,0.2911271328902041,0.21881614911647837,0.07231098377372572,15,0.5,0.34246131582695316,0.005570772926878935,0.4212271536359995,0.01695002322575962,High_Coop,Survived,Frequent,Fast,Complex
147,5,0.11599589752716,2,1.1396605636775337,1.134011143978138,15,0.22688224940807594,2.2594715983206433,0.0958955889352501,1.6100331164400399,0.20182578662781153,0.11636242108012355,0.04709149360179238,0.018345908087969688,300,200,800,0.7534591194968554,0.16227063616553147,0.7534591194968554,0.24654088050314465,795,False,300,502618,2784,0.0055084863138650025,0.5067802584005212,0,0.5883715299344149,0.4116284700655852,0.5075155882222423,0.5060449285788001,0.0014706596434421737,20,0.2,0.15439507390627372,0.01512548329387173,0.5765488296830393,0.00929734404141349,High_Coop,Survived,Occasional,Moderate,Moderate
148,10,0.0,1,0.8127062370354876,1.328655036712052,0,0.06018426393141184,1.655745416775961,0.18553192826925402,1.9424741062090518,0.22238288351815044,0.1442100591085034,0.025996395863292554,0.07853844354581815,300,200,800,0.9934123847167325,0.6885133524082022,0.9934123847167325,0.006587615283267457,759,False,300,109210,314,0.0028669515357364595,0.8385232167934032,0,1.0,0.0,0.8385232167934032,0.8385232167934032,0.0,0,0.1,0.36039096653806113,0.06018426393141184,0.6484764331996499,0.06585630832398653,High_Coop,Survived,Rare,Fast,Simple
149,2,0.08001861118271486,2,0.8758757962532577,1.234659570643085,25,0.10138898274057327,1.6997843866803837,0.10607120377173088,1.9520637258577938,0.37575056987070243,0.0724822349449917,0.026791500967432737,0.06130697213031519,300,200,800,0.5840821566110398,0.06126898111917085,0.5840821566110398,0.4159178433889602,779,False,300,477564,3111,0.0064721485411140586,0.34140490010654934,0,0.579377083895067,0.42062291610493296,0.33559944747716736,0.34721035273593137,-0.011610905258764015,12,0.5,0.20705774924086623,0.004055559309622931,0.19289986697806788,0.02093050069598526,Medium_Coop,Survived,Frequent,Fast,Moderate
150,5,0.28472212386939194,3,1.122613463974322,1.2314023349328433,25,0.2681584555502871,2.1681193692982963,0.12609052804440346,1.7834303589618954,0.17393717119958002,0.0445997716370338,0.025273971497241414,0.07181455789522616,300,200,800,0.5188172043010753,0.06300326850587955,0.5188172043010753,0.48118279569892475,744,False,300,514925,2261,0.004371734733732158,0.23826463754143748,0,0.5672767460208132,0.43272325397918676,0.21056529278719482,0.26596398229568013,-0.05539868950848531,12,0.2,0.2248736756919254,0.010726338222011484,0.2564131135940969,0.017110869607104638,Medium_Coop,Survived,Occasional,Fast,Complex
151,5,0.2564293310469754,2,1.1126927833276323,1.2784101761885276,15,0.26804792305521713,2.0286613832053106,0.0503695057963795,1.6327165707021751,0.18351292364083566,0.03722389996582778,0.03176260731487347,0.0694375045897361,300,200,800,0.7987341772151899,0.31089086082849055,0.7987341772151899,0.20126582278481012,790,False,300,322631,1345,0.004151542089537497,0.5510531753263357,0,0.6543177397709738,0.34568226022902615,0.5458291573850974,0.556277193267574,-0.010448035882476558,20,0.2,0.08223912677182807,0.017869861537014475,0.20284075490334916,0.03826375739091109,High_Coop,Survived,Occasional,Slow,Moderate
152,10,0.645277568016958,2,1.131185885566685,1.2720886094274335,15,0.09622596078110339,2.283941720745991,0.18916022843614577,1.8665264023747927,0.288405743876885,0.13439508187835678,0.03890686756419821,0.019582407867750284,300,200,800,0.9811557788944724,0.5613908086280809,0.9811557788944724,0.018844221105527637,796,False,300,202593,296,0.001458925816579509,0.7515334888561642,0,0.8070530149645398,0.19294698503546018,0.8728176579805511,0.6302493197317774,0.24256833824877366,20,0.1,0.3530725606553131,0.00641506405207356,0.46599308346552043,0.01471683530505477,High_Coop,Survived,Rare,Fast,Moderate
153,5,0.646917825859695,3,0.8899784694998409,1.2163671678892398,15,0.25205892472709623,1.5788354346628801,0.1395005978645056,1.2348540751566932,0.3080749359239435,0.09656736228279587,0.04750990808434637,0.03657812313798774,300,200,800,0.9897959183673469,0.42991465575451726,0.9897959183673469,0.01020408163265306,784,False,300,316282,2765,0.008666434725918125,0.6835771407956427,0,0.7554615747815624,0.2445384252184376,0.7266105348796151,0.6405437467116702,0.08606678816794489,20,0.2,0.17226288175977986,0.01680392831513975,0.31345413411572076,0.025003968830336603,High_Coop,Survived,Occasional,Moderate,Complex
154,20,0.5799149362045122,2,1.1398618844172812,1.4334974559820692,20,0.06019495729945447,1.932421731476611,0.06292392130100788,1.8846514260988896,0.14512608578115085,0.014682206265917158,0.049033776507278165,0.03794393647489706,300,200,800,0.9217171717171717,0.38671601558826907,0.9217171717171717,0.07828282828282829,792,False,300,322906,711,0.0021970415645655205,0.5529908388895842,0,0.7778070899459844,0.22219291005401565,0.6178159203890966,0.4881657573900718,0.12965016299902482,15,0.05,0.11858965801567879,0.0030097478649727233,0.10116862304174472,0.020982649262026417,High_Coop,Survived,Rare,Moderate,Moderate
155,10,0.24927685947033745,3,1.002115141665326,1.319144662423048,20,0.25840346685607973,1.8259819979362875,0.14983529562672637,1.3817426512880706,0.12117046752307836,0.012520754266366634,0.04976834703098458,0.05976149042004102,300,200,800,0.33249370277078083,0.032498058397239064,0.33249370277078083,0.6675062972292192,794,False,300,673938,5520,0.008124122462315551,0.25357590510889483,0,0.541576015676835,0.458423984323165,0.19202373233359724,0.31512807788419245,-0.12310434555059521,15,0.1,0.20703381863580475,0.012920173342803987,0.10333173191711839,0.01515407402391845,Medium_Coop,Survived,Rare,Fast,Complex
156,20,0.5643131396669585,3,0.871316617558871,1.1285972124179604,15,0.13586548399876341,1.5188245983067996,0.1704041392335485,1.9821350720487176,0.2255130888312488,0.10899293739748783,0.027375310222960456,0.011700287062824999,300,200,800,0.9673366834170855,0.5126704045734388,0.9673366834170855,0.032663316582914576,796,False,300,214225,404,0.0018823178601214189,0.6423786817968805,0,0.7156167546174143,0.28438324538258575,0.8210330787372294,0.46372428485653155,0.35730879388069786,20,0.05,0.33776402079708934,0.009057698933250894,0.48331091539900434,0.0075160149800626175,High_Coop,Survived,Rare,Fast,Complex
157,5,0.4535752584565817,2,1.0684646147492851,1.4099804898670154,10,0.15512711947917923,1.8024825935525428,0.056193607112742516,1.368660943919664,0.2667748284427569,0.10762173662680413,0.03016560331935443,0.028773713722482885,300,200,800,0.8479899497487438,0.5207352364135767,0.8479899497487438,0.15201005025125627,796,False,300,196221,1301,0.006586608074037322,0.5628801254249011,0,0.7279772415146164,0.27202275848538354,0.5820870868451162,0.5436731640046859,0.038413922840430326,30,0.2,0.07690999535317691,0.015512711947917923,0.40341788337012097,0.016196151589051362,High_Coop,Survived,Occasional,Slow,Moderate
158,10,0.0,1,1.1020321097137886,1.4716738721620173,0,0.22331520252823078,2.113533654179201,0.1350107787021847,1.5598739314039698,0.1816791463331348,0.09028503245327364,0.04934187639339267,0.019290983150492505,300,200,800,0.8345959595959596,0.6604906571755434,0.8345959595959596,0.16540404040404041,792,False,300,156791,951,0.006028831890048307,0.7393238393144499,0,1.0,0.0,0.7393238393144499,0.7393238393144499,0.0,0,0.1,0.2105997941560882,0.22331520252823078,0.49694769199169986,0.014262283726972481,High_Coop,Survived,Rare,Fast,Simple
159,5,0.0,1,0.927643622532958,1.472285914219114,0,0.26432228788292605,2.155080008751182,0.0654101926056089,1.7605617183626676,0.2591499911538747,0.05574533298978144,0.042025277294840416,0.010016126703415862,300,200,800,0.9044025157232705,0.5186496807212688,0.9044025157232705,0.09559748427672957,795,False,300,229443,2698,0.011622246824128438,0.6261638476178127,0,1.0,0.0,0.6261638476178127,0.6261638476178127,0.0,0,0.2,0.11515868109216386,0.26432228788292605,0.21510837311463268,0.006271736434838395,High_Coop,Survived,Occasional,Moderate,Simple
160,2,0.0,1,1.0304554326985844,1.4071000484893448,0,0.277512985012937,2.3179005288928543,0.06681763203817404,1.6269954836372291,0.2616238965735107,0.007106868390391768,0.027784796506151944,0.05655500712513245,300,200,800,0.8103666245259166,0.33121434184550314,0.8103666245259166,0.18963337547408343,791,False,300,291222,4412,0.014923858554834694,0.5530566121482113,0,1.0,0.0,0.5530566121482113,0.5530566121482113,0.0,0,0.5,0.10871198555344339,0.277512985012937,0.027164446686523874,0.031278120640643704,High_Coop,Survived,Frequent,Moderate,Simple
