run_id,initial_population,max_population,pop_multiplier,base_birth_rate,max_rounds,maslow_variation,recovery_threshold,cooperation_bonus,trust_threshold,relationship_memory,shock_interval_min,shock_interval_max,shock_interval_avg,shock_mean_years,pareto_alpha,pareto_xm,trust_delta_help,trust_delta_betray,serendipity_rate,community_buffer_factor,acute_decay,chronic_window,final_cooperation_rate,final_constrained_rate,final_population,extinction_occurred,first_cascade_round,cascade_events,shock_events,population_growth,population_stability,cooperation_resilience,rounds_completed,total_defections,total_redemptions,redemption_rate,avg_trust_level,cooperation_benefit_total,physiological_change,safety_change,love_change,esteem_change,self_actualization_change,num_groups,homophily_bias,in_group_trust_modifier,out_group_trust_modifier,out_group_constraint_amplifier,reputational_spillover,mixing_event_frequency,mixing_event_bonus_multiplier,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,group_segregation_index,total_mixing_events,mixing_event_success_rate,reputational_spillover_events,out_group_constraint_amplifications,group_extinction_events,total_interactions,interaction_intensity,outcome_category,extinction_category,has_intergroup,segregation_level,trust_asymmetry_level,shock_frequency_proxy,growth_potential,resilience_index,intergroup_tension,stress_recovery_rate,social_support_effectiveness
24,303,800,2.6402640264026402,0.006576144663339971,200,0.3344926242724818,0.2990783855069684,0.23196729967341326,0.6,40,8.153254485440868,20.93934115481408,14.546297820127474,5,2.7,0.3,0.04,-0.06,0.05,0.08,0.97,16,0.7,0.3,800,False,200,0,10,2.6402640264026402,0.0,0.7,200,1106644,250,0.00022590824149410288,0.5033722564649042,728.9250817285102,0.0,0.0,0.0,0.0,0.0,3,0.1833761769139507,1.3642044262132376,0.8359568762809417,1.1397800163931464,0.004179661978926724,15,1.715262756859789,0.0,1.0,0.5195380993197394,0.48720641361006906,0.03233168570967032,0.0,13,1.0,1449,1449,0,3079,3.84875,Medium_Coop,Survived,True,,Low,0.06874601444061708,0.01736275818703623,0.07450031884475063,0.0007814842494910402,0.030000000000000027,0.04026978051719234
25,417,800,1.9184652278177459,0.01138408683068376,200,0.36268622568806236,0.3471496501634699,0.2844684949142014,0.6,40,13.012510419136712,28.381483504984377,20.696996962060545,5,2.7,0.3,0.04,-0.06,0.05,0.08,0.97,16,0.4475,0.5525,800,False,200,0,12,1.9184652278177459,0.0,0.4475,200,1261460,238,0.00018867027095587652,0.0594503948501507,647.6447617527516,0.0,0.0,0.0,0.0,0.0,3,0.34277067911966486,1.3804746615578194,0.8703991412099269,1.1244492694882118,0.13969001387176416,20,1.8600356343126605,0.0,1.0,0.06245672840005267,0.05644406130024873,0.006012667099803935,0.0,10,1.0,1150,1150,0,2612,3.265,Medium_Coop,Survived,True,,Low,0.04831618818097572,0.02183997473512472,0.07613470494552195,0.020356968587135104,0.030000000000000027,0.0047560315880120566
26,265,800,3.018867924528302,0.009828902851221457,200,0.46413716797806986,0.2601699309555545,0.3804051030907797,0.6,40,12.87559483248024,24.41496522627541,18.645280029377826,5,2.7,0.3,0.04,-0.06,0.05,0.08,0.97,16,0.6575,0.3425,800,False,200,0,11,3.018867924528302,0.0,0.6575,200,1141423,165,0.00014455640021271695,0.056159069169571946,917.588107439407,0.0,0.0,0.0,0.0,0.0,2,0.2361213757285845,1.432104315393285,0.810287648721343,1.2838198474773006,0.01754518870487176,20,1.9204889047823706,0.0,1.0,0.05908661537194507,0.05323152296719882,0.00585509240474625,0.0,10,1.0,1052,1052,0,2466,3.0825,Medium_Coop,Survived,True,,Low,0.05363287643974146,0.02967215955085723,0.07570936988482069,0.004273244434934118,0.030000000000000027,0.004492725533565756
27,135,800,5.925925925925926,0.011022988086516434,200,0.3219329474826312,0.3245870954797369,0.14542492060378157,0.6,40,14.296779318747756,27.100095580576525,20.69843744966214,10,1.5,0.3,0.04,-0.06,0.05,0.0,0.97,16,1.0,0.0,800,False,200,0,4,5.925925925925926,0.0,1.0,200,800263,17,2.1243016358372186e-05,0.3030970109282096,178.80068064177777,0.0,0.0,0.0,0.0,0.0,2,0.08066258191700425,1.1126169859800958,0.8271502662372209,1.2969962253774265,0.06590140918596459,15,2.4989940930051264,0.0,1.0,0.3236084916652116,0.28258553019120763,0.04102296147400397,0.0,13,1.0,701,701,0,1909,2.38625,High_Coop,Survived,True,,Low,0.04831282566290157,0.06532141088306034,0.0,0.014774137222123954,0.030000000000000027,0.0
28,245,800,3.2653061224489797,0.010633188420280621,200,0.6443041145127452,0.381939889330978,0.22553038261951402,0.6,40,8.050648863219209,25.795095560719933,16.92287221196957,10,1.5,0.3,0.04,-0.06,0.05,0.0,0.97,16,0.13625,0.86375,800,False,200,0,10,3.2653061224489797,0.0,0.13625,200,1351643,341,0.00025228555173222516,0.27489834801248175,680.9378625781223,0.0,0.0,0.0,0.0,0.0,3,0.2654426886078173,1.410710602637188,0.8237758890190878,1.107595070645178,0.10695297165600241,10,1.7332223306448655,0.0,1.0,0.30307140939036753,0.246725286634596,0.05634612275577153,0.0,20,0.95,1618,1618,0,4836,6.045,Low_Coop,Survived,True,,Low,0.05909162389660419,0.034720615249895906,0.0,0.02087561113640317,0.030000000000000027,0.0
29,266,800,3.007518796992481,0.008229994381032456,200,0.6741495896289463,0.47084010088017225,0.15860605589510582,0.6,40,10.056541897608255,22.841313196374717,16.448927546991484,10,1.5,0.3,0.04,-0.06,0.05,0.0,0.97,16,1.0,0.0,800,False,200,0,3,3.007518796992481,0.0,1.0,200,1101801,0,0.0,0.5699071197699055,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.5699071197699055,0.5699071197699055,0.0,0.0,0,0.0,0,0,0,0,0.0,High_Coop,Survived,False,,Low,0.06079423701899036,0.024751862800097613,0.0,0.0,0.030000000000000027,0.0
30,143,800,5.594405594405594,0.009524012469749002,200,0.6435317531273342,0.3680900797605829,0.2695119516567222,0.6,40,11.408886748772577,23.405729856115205,17.40730830244389,10,1.5,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,800,False,200,0,1,5.594405594405594,0.0,1.0,200,940002,0,0.0,0.052672873998998254,528.8661626888289,0.0,0.0,0.0,0.0,0.0,3,0.7058593079135582,1.1640849777034823,0.881070351539965,1.2623878854534305,0.06241025266270539,10,2.250356205962542,0.0,1.0,0.05165975028207604,0.053685997715920475,-0.0020262474338444345,0.0,20,1.0,1496,1496,0,3353,4.19125,High_Coop,Survived,True,,Low,0.05744713557233921,0.05328118864195246,0.037702114577106434,0.009369984967157673,0.030000000000000027,0.0021069149599599302
31,481,800,1.6632016632016633,0.011704648249298642,200,0.3614310994933117,0.3205081075217377,0.2789301905813565,0.6,40,9.458862599272326,22.038600444626965,15.748731521949646,10,1.5,0.3,0.04,-0.06,0.05,0.04,0.97,16,0.99875,0.00125,800,False,200,0,5,1.6632016632016633,0.0,0.99875,200,922991,290,0.0003141959130695749,0.05754308324453139,1027.51574272565,0.0,0.0,0.0,0.0,0.0,2,0.590355268260234,1.3427189750577455,0.8621866565734833,1.175616631749836,0.07843468443885586,25,2.388958399780318,0.0,1.0,0.0586290474672497,0.05645711902181307,0.0021719284454366286,0.0,8,1.0,913,913,0,2128,2.66,High_Coop,Survived,True,,Low,0.0634971774460857,0.01946719043542394,0.03746011290215657,0.012707647057171102,0.030000000000000027,0.0023017233297812556
32,489,800,1.6359918200408998,0.007695274479458287,200,0.4319545208606944,0.29702551576207664,0.3353715562430365,0.6,40,9.286002908219825,23.660635289522297,16.47331909887106,10,1.5,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,800,False,200,0,7,1.6359918200408998,0.0,1.0,200,890348,0,0.0,0.5681551733324961,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.5681551733324961,0.5681551733324961,0.0,0.0,0,0.0,0,0,0,0,0.0,High_Coop,Survived,False,,Low,0.06070422080687622,0.01258940610136325,0.03757183116772495,0.0,0.030000000000000027,0.022726206933299846
33,248,800,3.225806451612903,0.011795744948946266,200,0.4896391256532334,0.43761917821590046,0.11486663598707411,0.6,40,7.128440661684198,27.119621492021498,17.124031076852848,10,1.5,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,4,3.225806451612903,0.0,1.0,200,761237,0,0.0,0.5667009676033589,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.5667009676033589,0.5667009676033589,0.0,0.0,0,0.0,0,0,0,0,0.0,High_Coop,Survived,False,,Low,0.05839746468059936,0.03805079015789118,0.07532820282555205,0.0,0.030000000000000027,0.04533607740826871
34,500,800,1.6,0.01012052645788205,200,0.6025896297752746,0.23667920681558707,0.36848853170092766,0.6,40,14.67031795060788,34.1631247000908,24.41672132534934,10,1.5,0.3,0.04,-0.06,0.05,0.08,0.97,16,0.77375,0.22625,800,False,200,0,8,1.6,0.0,0.77375,200,1184719,206,0.00017388089496327822,0.05459134201157477,1109.1123601988697,0.0,0.0,0.0,0.0,0.0,3,0.6182316453280484,1.2957197617958514,0.8196207903729992,1.1774944131129608,0.13904510134592135,20,2.153001823874553,0.0,1.0,0.0531877291907056,0.05599495483244394,-0.0028072256417383395,0.0,10,1.0,1160,1160,0,2639,3.29875,High_Coop,Survived,True,,Low,0.04095553971703007,0.01619284233261128,0.0767235568226376,0.029532555432715782,0.030000000000000027,0.004367307360925982
35,167,800,4.790419161676646,0.008247707440179976,200,0.3842464477903828,0.382182672411568,0.342829713088156,0.6,40,9.527267164198385,20.445078381685782,14.986172772942083,10,1.5,0.3,0.04,-0.06,0.05,0.08,0.97,16,0.995,0.005,800,False,200,0,7,4.790419161676646,0.0,0.995,200,992065,137,0.00013809579009439906,0.05496241787560953,401.7345635192504,0.0,0.0,0.0,0.0,0.0,3,0.5047845450727981,1.099997401310402,0.8793488542155017,1.195246778849324,0.14968209078068706,25,1.693380866939749,0.0,1.0,0.05353657995024822,0.05638825580097083,-0.0028516758507226084,0.0,8,1.0,750,750,0,1719,2.14875,High_Coop,Survived,True,,Low,0.06672817771095803,0.039509975761341194,0.07466174578312336,0.021585338985712344,0.030000000000000027,0.004396993430048762
36,319,800,2.5078369905956115,0.007471400257173645,200,0.6740991797386982,0.4356443937857599,0.36146789586814543,0.6,40,11.825427159309637,26.45248008220231,19.138953620755974,10,2.0,0.3,0.04,-0.06,0.05,0.0,0.97,16,1.0,0.0,800,False,200,0,9,2.5078369905956115,0.0,1.0,200,1087237,446,0.00041021414834116205,0.5333071898948158,1014.1330052519852,0.0,0.0,0.0,0.0,0.0,2,0.16439112052236515,1.405643876426727,0.8053716440542074,1.130688255290257,0.0006424171961784464,20,1.9592153204114666,0.0,1.0,0.5413203972886574,0.5252939825009741,0.016026414787683296,0.0,10,1.0,1190,1190,0,2448,3.06,High_Coop,Survived,True,,Low,0.0522494604363068,0.018737053936485632,0.0,0.00014137289542785303,0.030000000000000027,0.0
37,380,800,2.1052631578947367,0.010194148024974328,200,0.49531517418056425,0.44277495882405893,0.20497201450609587,0.6,40,11.364838851424508,24.542592453484925,17.95371565245472,10,2.0,0.3,0.04,-0.06,0.05,0.0,0.97,16,0.975,0.025,800,False,200,0,9,2.1052631578947367,0.0,0.975,200,1162469,642,0.0005522727917905768,0.32258882132083566,871.7374548583018,0.0,0.0,0.0,0.0,0.0,3,0.10479653638499978,1.0626690324112624,0.8532179034667748,1.1458459131958922,0.1432921680653771,15,2.1743141204056027,0.0,1.0,0.3403677420860908,0.3048099005555805,0.03555784153051028,0.0,13,1.0,1367,1367,0,3317,4.14625,High_Coop,Survived,True,,Low,0.055698776752280535,0.021461364263103848,0.0,0.024100261807506577,0.030000000000000027,0.0
38,394,800,2.030456852791878,0.011584737947596698,200,0.4165295735449698,0.2110072598702678,0.1847060737699116,0.6,40,7.326408111346726,21.38413393261495,14.355271021980839,10,2.0,0.3,0.04,-0.06,0.05,0.0,0.97,16,0.385,0.615,800,False,200,0,9,2.030456852791878,0.0,0.385,200,1332926,534,0.00040062239014018784,0.05752457044583967,755.5596708420519,0.0,0.0,0.0,0.0,0.0,2,0.5812246035707315,1.1679610148545831,0.8988322037383587,1.1592473909837906,0.13822409563930618,10,1.7957003703554135,0.0,1.0,0.057394274931742595,0.05765486595993674,-0.0002605910281941459,0.0,20,1.0,2155,2155,0,5227,6.53375,Medium_Coop,Survived,True,,Low,0.06966082343334352,0.023522310553495834,0.0,0.016210715135069602,0.030000000000000027,0.0
39,177,800,4.519774011299435,0.010621706796378038,200,0.541988742040319,0.43149971385930297,0.37401761244529763,0.6,40,5.912118587200594,24.180286621579974,15.046202604390285,10,2.0,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,800,False,200,0,5,4.519774011299435,0.0,1.0,200,1046583,62,5.924040424887467e-05,0.2988361992257866,904.7991816421733,0.0,0.0,0.0,0.0,0.0,3,0.7423835644049253,1.2134366631418942,0.8332966862239246,1.1371486096834118,0.03985037695701921,15,1.6149100311205284,0.0,1.0,0.2855121314979114,0.3121602669536618,-0.0266481354557504,0.0,13,1.0,1329,1329,0,2904,3.63,High_Coop,Survived,True,,Low,0.0664619523140153,0.04800771433391204,0.03734152190743939,0.007554294151780481,0.030000000000000027,0.011953447969031463
40,136,800,5.882352941176471,0.009432503486128892,200,0.5795665169997288,0.24611745682382521,0.1288701224628314,0.6,40,14.027730308745333,30.15892022194087,22.093325265343104,10,2.0,0.3,0.04,-0.06,0.05,0.04,0.97,16,0.99875,0.00125,800,False,200,0,6,5.882352941176471,0.0,0.99875,200,724313,71,9.802392059786308e-05,0.31383105095421215,228.72338230391313,0.0,0.0,0.0,0.0,0.0,3,0.611972832326075,1.1744899408154388,0.8439053827700497,1.1581568208944664,0.11841794011851797,15,2.0782627460604264,0.0,1.0,0.30649815666072966,0.32116394524769465,-0.01466578858696499,0.0,13,1.0,880,880,0,2025,2.53125,High_Coop,Survived,True,,Low,0.0452625391601263,0.05548531462428761,0.03818949843359495,0.021407837456258575,0.030000000000000027,0.012553242038168487
41,468,800,1.7094017094017093,0.00878487127225816,200,0.39434633594499685,0.3304364770999192,0.224349388401514,0.6,40,9.863898929066846,22.11340937315574,15.988654151111293,10,2.0,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,800,False,200,0,4,1.7094017094017093,0.0,1.0,200,1116052,195,0.0001747230415787078,0.33215039952064307,1212.3618344576403,0.0,0.0,0.0,0.0,0.0,3,0.41380355036718686,1.2138718862244922,0.8311713924694274,1.2469104325025777,0.014599252065913176,15,2.429811500760753,0.0,1.0,0.33892086168785424,0.3253799373534319,0.013540924334422333,0.0,13,1.0,1473,1473,0,3364,4.205,High_Coop,Survived,True,,Low,0.06254435117232772,0.015016873969672068,0.037498225953106895,0.003073349168997346,0.030000000000000027,0.013286015980825723
42,141,800,5.673758865248227,0.00762303834523124,200,0.4771868228588137,0.38830908935817376,0.186963700391537,0.6,40,7.994608328360987,26.913926124568654,17.45426722646482,10,2.0,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,8,5.673758865248227,0.0,1.0,200,991427,143,0.0001442365398561871,0.05645304840601839,400.6735029672071,0.0,0.0,0.0,0.0,0.0,3,0.4216904123488644,1.2994365126517833,0.8207086692704441,1.1556517441770982,0.03612767657775147,25,2.3706361212588445,0.0,1.0,0.057625468698299646,0.05528062811373714,0.0023448405845625034,0.0,8,1.0,841,841,0,1790,2.2375,High_Coop,Survived,True,,Low,0.05729257991901041,0.04325128139138292,0.07541659360647918,0.0074855945814926795,0.030000000000000027,0.004516243872481471
43,455,800,1.7582417582417582,0.011740824704694806,200,0.6405166515040224,0.2786017742400877,0.10817472782039601,0.6,40,10.591242776971317,29.207742627799675,19.899492702385494,10,2.0,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,3,1.7582417582417582,0.0,1.0,200,1240792,3,2.417810559707026e-06,0.5193347664414079,314.40316716599676,0.0,0.0,0.0,0.0,0.0,3,0.6319931546491219,1.4347863146694932,0.8398474827641478,1.1173210880251894,0.003121917841909888,15,1.9558803869733552,0.0,1.0,0.5459515786654346,0.49271795421738107,0.053233624448053574,0.0,13,1.0,1653,1653,0,3410,4.2625,High_Coop,Survived,True,,Low,0.050252537336297164,0.020643208271990867,0.07597979701309622,0.0005586415506550929,0.030000000000000027,0.04154678131531263
44,236,800,3.389830508474576,0.0076586563038436185,200,0.5756040635702652,0.27615400498930126,0.2590291904087911,0.6,40,14.579116037663432,34.35199673664432,24.465556387153875,10,2.0,0.3,0.04,-0.06,0.05,0.08,0.97,16,0.6525,0.3475,800,False,200,0,8,3.389830508474576,0.0,0.6525,200,1118705,496,0.00044336978917587747,0.05611341976343148,869.7919484058126,0.0,0.0,0.0,0.0,0.0,3,0.20084979912820922,1.1138052414261654,0.8659149457978085,1.2379575931207176,0.09517467007882532,10,1.6066467092362848,0.0,1.0,0.05803290094673222,0.054193938580130746,0.0038389623666014727,0.0,20,1.0,1927,1927,0,4420,5.525,Medium_Coop,Survived,True,,Low,0.04087378942769803,0.02596154679269023,0.07673009684578416,0.01579819681026567,0.030000000000000027,0.004489073581074519
45,457,800,1.75054704595186,0.010266034553532432,200,0.5206045848796707,0.31294982705716257,0.38641587044852577,0.6,40,11.685348570090657,24.219131937308433,17.952240253699543,10,2.7,0.3,0.04,-0.06,0.05,0.0,0.97,16,1.0,0.0,800,False,200,0,5,1.75054704595186,0.0,1.0,200,1253694,97,7.737135218003755e-05,0.3236561539156013,1335.375154191817,0.0,0.0,0.0,0.0,0.0,2,0.4711107514903691,1.1125397629099427,0.8746321815738204,1.2945677520405878,0.10954224603164521,15,2.4897679405423805,0.0,1.0,0.3276901621798924,0.31962214565131025,0.008068016528582134,0.0,13,1.0,1461,1461,0,3384,4.23,High_Coop,Survived,True,,Low,0.05570335433729075,0.01797117646132592,0.0,0.017778392679060197,0.030000000000000027,0.0
46,198,800,4.040404040404041,0.011344388718208868,200,0.3409226767384267,0.27755391629206017,0.38786251577971376,0.6,40,14.01231317120881,28.83216511977902,21.422239145493915,10,2.7,0.3,0.04,-0.06,0.05,0.0,0.97,16,0.99875,0.00125,800,False,200,0,5,4.040404040404041,0.0,0.99875,200,1069009,43,4.022417023617201e-05,0.05525522148793353,640.4355212379661,0.0,0.0,0.0,0.0,0.0,2,0.7236222289625645,1.1190322612601729,0.8768680444393336,1.1749014650342422,0.0800078479003014,25,1.9471604931437434,0.0,1.0,0.05473979616068085,0.0557706468151862,-0.0010308506545053525,0.0,8,1.0,856,856,0,1944,2.43,High_Coop,Survived,True,,Low,0.04668046104836553,0.04583591401296513,0.0,0.011574568537834229,0.030000000000000027,0.0
47,143,800,5.594405594405594,0.009675007519911856,200,0.45531401703885854,0.30217939745536815,0.38954763018895555,0.6,40,5.224955567618126,19.83671720852366,12.530836388070892,10,2.7,0.3,0.04,-0.06,0.05,0.0,0.97,16,1.0,0.0,800,False,200,0,3,5.594405594405594,0.0,1.0,200,1025195,0,0.0,0.055786895296501784,412.35519368866915,0.0,0.0,0.0,0.0,0.0,2,0.38464168032761936,1.0067972251897057,0.8703570036811967,1.121020969463792,0.05727250327806768,20,2.142811425460871,0.0,1.0,0.057184907606673704,0.05438888298632986,0.002796024620343847,0.0,10,1.0,867,867,0,1972,2.465,High_Coop,Survived,True,,Low,0.07980313277028979,0.05412591619531108,0.0,0.00832355708020335,0.030000000000000027,0.0
48,480,800,1.6666666666666667,0.009846582703529758,200,0.6681430360081313,0.2053081146239507,0.26858563926628254,0.6,40,6.01888310510803,23.248037343828834,14.633460224468433,10,2.7,0.3,0.04,-0.06,0.05,0.04,0.97,16,0.5975,0.4025,800,False,200,0,7,1.6666666666666667,0.0,0.5975,200,1364295,215,0.00015759055043080859,0.33421291895898886,865.8105994287973,0.0,0.0,0.0,0.0,0.0,3,0.1467496118777528,1.4087847373471485,0.839706588016532,1.1668498709812312,0.051582217307026765,15,2.2797682482152704,0.0,1.0,0.35639561365296946,0.31203022426500826,0.044365389387961196,0.0,13,1.0,1429,1429,0,3368,4.21,Medium_Coop,Survived,True,,Low,0.06833653726873921,0.0164109711725496,0.03726653850925043,0.009647852664449272,0.030000000000000027,0.013368516758359554
49,247,800,3.2388663967611335,0.0103441017551891,200,0.584783833280648,0.4137915894875229,0.305621339675738,0.6,40,10.219028708358238,27.049159865339597,18.634094286848917,10,2.7,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,800,False,200,0,3,3.2388663967611335,0.0,1.0,200,1186909,71,5.981924477782206e-05,0.052367307020528844,888.0370755194352,0.0,0.0,0.0,0.0,0.0,3,0.7210346665363037,1.450036214236217,0.8204829085666231,1.1710146962218058,0.13105775903363578,20,2.4133534740818323,0.0,1.0,0.05150492638707641,0.05322968765398128,-0.0017247612669048645,0.0,10,1.0,1219,1219,0,2575,3.21875,High_Coop,Survived,True,,Low,0.05366507137971035,0.03350316357955984,0.03785339714481159,0.02755058888975364,0.030000000000000027,0.0020946922808211537
50,370,800,2.1621621621621623,0.007780032745782222,200,0.5641885840767619,0.23462871521511278,0.14778509211605168,0.6,40,11.489755621887376,30.92960288409319,21.209679252990284,10,2.7,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,800,False,200,0,3,2.1621621621621623,0.0,1.0,200,1268277,0,0.0,0.5751226048921874,364.42337712303794,0.0,0.0,0.0,0.0,0.0,3,0.6882105956488542,1.0673395521790576,0.821866700874597,1.2910882700269837,4.7150694406961065e-05,15,2.1822130988181723,0.0,1.0,0.5958851482149962,0.5543600615693786,0.041525086645617604,0.0,13,1.0,1539,1539,0,3309,4.13625,High_Coop,Survived,True,,Low,0.04714828489728402,0.01682169242331291,0.03811406860410864,1.0843990786794538e-05,0.030000000000000027,0.023004904195687494
51,418,800,1.9138755980861244,0.00746491240833822,200,0.6292632771647337,0.4405591581639991,0.3644941280774723,0.6,40,13.094442114447958,31.561998681542104,22.328220397995032,10,2.7,0.3,0.04,-0.06,0.05,0.08,0.97,16,0.85625,0.14375,800,False,200,0,12,1.9138755980861244,0.0,0.85625,200,1154051,189,0.00016377092520174585,0.054976997381475934,844.0927221721932,0.0,0.0,0.0,0.0,0.0,2,0.7556771728217958,1.2099693229788722,0.806793228112718,1.145713462893295,0.07608742693216834,20,1.8705915783579328,0.0,1.0,0.05446978310332213,0.05548421165962974,-0.0010144285563076089,0.0,10,1.0,1135,1135,0,2573,3.21625,High_Coop,Survived,True,,Low,0.044786372678845256,0.014286913700168841,0.07641709018569239,0.016842682365884827,0.030000000000000027,0.004398159790518075
52,118,800,6.779661016949152,0.00830995426542861,200,0.6143518902679719,0.4928224032663252,0.3296079340540834,0.6,40,11.993076009401584,27.682796338131123,19.83793617376635,10,2.7,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,5,6.779661016949152,0.0,1.0,200,651692,7,1.0741270416086127e-05,0.05683507137209052,174.78029094359107,0.0,0.0,0.0,0.0,0.0,3,0.024200486889272635,1.368849759853148,0.8687886080579358,1.2612538961997157,0.08795195836446996,25,1.6467926846638363,0.0,1.0,0.06310448520392078,0.05056565754026025,0.012538827663660532,0.0,8,1.0,418,418,0,1068,1.335,High_Coop,Survived,True,,Low,0.050408469471859584,0.05633867298595667,0.07596732244225123,0.014555246927011562,0.030000000000000027,0.004546805709767242
53,294,800,2.7210884353741496,0.009772526613909554,200,0.3065100364645342,0.3449043137485459,0.17682066537514995,0.6,40,7.324763422529866,23.706890809292233,15.51582711591105,10,2.7,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,4,2.7210884353741496,0.0,1.0,200,1225326,5,4.0805467279728e-06,0.32940171695023446,457.9714955449928,0.0,0.0,0.0,0.0,0.0,2,0.5674722560055252,1.3713876620143886,0.8496380888801558,1.184354061659284,0.12218847051562887,15,2.0853734103026884,0.0,1.0,0.33942735261742346,0.3193760812830454,0.020051271334378062,0.0,13,1.0,1422,1422,0,3218,4.0225,High_Coop,Survived,True,,Low,0.06445031853793523,0.026591909153495383,0.07484397451696519,0.02175953545613489,0.030000000000000027,0.026352137356018757
54,144,800,5.555555555555555,0.00786565134154247,200,0.5778789625949893,0.42192058119014375,0.10711199058314375,0.6,40,7.808973684587074,23.937972641246667,15.87347316291687,20,1.5,0.3,0.04,-0.06,0.05,0.0,0.97,16,1.0,0.0,800,False,200,0,3,5.555555555555555,0.0,1.0,200,921513,0,0.0,0.5725237095442299,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.5725237095442299,0.5725237095442299,0.0,0.0,0,0.0,0,0,0,0,0.0,High_Coop,Survived,False,,Low,0.06299818506866978,0.04369806300856927,0.0,0.0,0.030000000000000027,0.0
55,275,800,2.909090909090909,0.00762798905798666,200,0.6112583396422097,0.34742254353966584,0.11641827832170171,0.6,40,9.215931228590225,27.253038020257144,18.234484624423686,20,1.5,0.3,0.04,-0.06,0.05,0.0,0.97,16,0.995,0.005,800,False,200,0,5,2.909090909090909,0.0,0.995,200,1148116,436,0.0003797525685557905,0.05434572830932437,436.73094935416134,0.0,0.0,0.0,0.0,0.0,2,0.10498914842140855,1.2705565897835192,0.8601798340994045,1.2528830762065164,0.09191480273990045,10,1.8335264019862207,0.0,1.0,0.060541315572801783,0.048150141045846945,0.012391174526954839,0.0,20,1.0,1711,1711,0,4442,5.5525,High_Coop,Survived,True,,Low,0.05484114416157269,0.02219051362323392,0.0,0.01610148068751427,0.030000000000000027,0.0
56,141,800,5.673758865248227,0.007852996464567975,200,0.4142284935612882,0.3108637954456797,0.32179900689105795,0.6,40,12.569287724830598,29.51866471207161,21.043976218451107,20,1.5,0.3,0.04,-0.06,0.05,0.0,0.97,16,1.0,0.0,569,False,200,0,1,4.035460992907802,0.06710180737959623,1.0,200,563778,0,0.0,0.04825306337963724,68.15892832607224,0.0,0.0,0.0,0.0,0.0,2,0.035945048189421146,1.1348833570535168,0.8993815009835806,1.1975159823909067,0.133798194503534,20,1.9611657422486277,0.0,1.0,0.05203709327578443,0.04446903348349004,0.007568059792294392,0.0,10,0.9,267,267,0,1015,1.7838312829525482,High_Coop,Survived,True,,Low,0.04751953668923138,0.04455600830960554,0.0,0.01612164693282022,0.030000000000000027,0.0
57,409,800,1.9559902200488997,0.006890658286959045,200,0.6484931621894978,0.2724194643514965,0.20859435571655124,0.6,40,9.063380273726818,25.1726895421926,17.11803490795971,20,1.5,0.3,0.04,-0.06,0.05,0.04,0.97,16,0.99875,0.00125,800,False,200,0,3,1.9559902200488997,0.0,0.99875,200,1223820,12,9.805363533853018e-06,0.05553706486690884,857.801324363561,0.0,0.0,0.0,0.0,0.0,2,0.688852145138096,1.1463175877632907,0.858939579896544,1.2960741291214746,0.025464172125558644,10,1.9038398301656057,0.0,1.0,0.05391744236612707,0.05715668736769061,-0.0032392450015635427,0.0,20,1.0,2279,2279,0,4996,6.245,High_Coop,Survived,True,,Low,0.05841792036158369,0.013478060218990796,0.037663283185536654,0.004655481186460087,0.030000000000000027,0.0022214825946763536
