run_id,timestamp,shock_interval_years,homophily_bias,num_groups,out_group_trust_bias,out_group_penalty,intervention_interval,intervention_scale,event_bonus,base_trust_delta,group_trust_bias,resilience_threshold,resilience_noise,turnover_rate,social_diffusion,max_rounds,initial_population,max_population,maslow_variation,constraint_threshold_min,constraint_threshold_max,recovery_threshold,cooperation_bonus,trust_threshold,max_relationships_per_person,final_cooperation_rate,behavioral_cooperation_rate,final_constrained_rate,final_population,extinction_occurred,rounds_completed,first_cascade_round,total_cascade_events,total_shock_events,total_defections,total_redemptions,net_strategy_change,redemption_rate,total_encounters,total_mutual_cooperation,total_mutual_defection,total_mixed_outcomes,cooperation_consistency,total_births,total_deaths,max_population_reached,population_stability,population_growth,avg_system_stress,max_system_stress,avg_maslow_pressure,avg_basic_needs_crisis_rate,initial_physiological,initial_safety,initial_love,initial_esteem,initial_self_actualization,final_physiological,final_safety,final_love,final_esteem,final_self_actualization,physiological_change,safety_change,love_change,esteem_change,self_actualization_change,avg_trust_level,cooperation_benefit_total,cooperation_resilience,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,group_segregation_index,total_mixing_events,mixing_event_success_rate,reputational_spillover_events,out_group_constraint_amplifications,group_extinction_events,final_group_a_population,final_group_b_population,final_group_c_population,final_group_a_cooperation_rate,final_group_b_cooperation_rate,final_group_c_cooperation_rate,total_interactions,avg_interaction_processing_time,interaction_intensity,shock_frequency,group_complexity,trust_sensitivity,intervention_intensity,resilience_variability,social_cohesion_factor,avg_network_size,avg_out_group_penalty_accumulator,max_out_group_penalty_accumulator
18,2025-07-23T17:43:21.668369,5,0.0,1,1.1706404349971127,1.2541187597481276,0,0.09448366689692987,2.0190981016949934,0.1757261264703293,1.6454243358380383,0.19533843689543284,0.023136626931671865,0.03134026430932193,0.07349445126773194,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.6721105527638191,0.5729361506993134,0.3278894472361809,796,False,300,,0,17,174665,1227,173438,0.006975871557546676,331468,189910,34641,106917,0.8524433195451465,886,289,800,0.013302931261305108,4.0,2.131760528036721,5.739724510022102,0.05778174910111651,0.23869346733668342,5.756542379338218,5.436111602698446,8.982197107801346,3.461946468990742,5.7143440741346145,5.756542379338218,5.436111602698446,8.982197107801346,3.461946468990742,5.7143440741346145,0.0,0.0,0.0,0.0,0.0,0.7611296770001987,0,0.6721105527638191,1.0,0.0,0.7611296770001987,0.7611296770001987,0.0,1.0,0,0,0,0,0,796,0,0,0.6721105527638191,0,0,331468,0.0,416.4170854271357,0.2,1,0.2891440449368327,0.09448366689692987,0.11844380092002679,0.055938807954715654,0,0,0
10,2025-07-23T17:43:22.797386,2,0.6571391313693731,2,1.172584959279486,1.3602301291187862,15,0.25253095130066566,2.1577243453278787,0.1488953545103946,1.9792605446285025,0.23716136097404836,0.006728498922393444,0.025680228561682,0.09341091039180632,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.2858990944372574,0.11104282109316059,0.7141009055627425,773,False,300,,0,44,455345,3323,452022,0.007244891729965901,307512,34147,186107,87258,0.38839864572404137,847,274,800,0.01651323795670544,4.0,8.461918143072461,20.009708930100793,0.1617533650297644,0.35446313065976714,4.978537559622894,4.910521307693246,5.136076025517544,1.0563457494249784,5.105864313770165,4.978537559622894,4.910521307693246,5.136076025517544,1.0563457494249784,5.105864313770165,0.0,0.0,0.0,0.0,0.0,0.28924919135111793,0,0.2858990944372574,0.8141535940060876,0.18584640599391244,0.3159073274607459,0.26259105524148996,0.053316272219255945,0.8141535940060876,20,1.0,0,0,0,454,319,0,0.28193832599118945,0.29153605015673983,0,307512,0.0,397.8163001293661,0.5,2,0.2947027004608976,0.01683539675337771,0.028370974490780215,0.027019030294201718,0,0,0
41,2025-07-23T17:43:22.972683,20,0.0,1,1.0376002407971192,1.4558904530500025,0,0.26393714545508845,2.4763393496959254,0.11199801480978981,1.582838074633356,0.2419224102572695,0.08432023254506371,0.023149335361169903,0.046360086533518155,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,1.0,0.7894008346790261,0.0,719,False,300,,0,0,66228,0,66228,0.0,286098,225846,6611,53641,0.7894008346790261,785,265,770,0.008390900161073373,3.85,0.0,0.0,0.0420334115722031,0.1933240611961057,5.8705406517429966,5.52562803424232,9.982175046787125,5.495170010704395,5.10524427852034,5.8705406517429966,5.52562803424232,9.982175046787125,5.495170010704395,5.10524427852034,0.0,0.0,0.0,0.0,0.0,0.7144314447437031,0,1.0,1.0,0.0,0.7144314447437031,0.7144314447437031,0.0,1.0,0,0,0,0,0,719,0,0,1.0,0,0,286098,0.0,397.91098748261476,0.05,1,0.1772747221242858,0.26393714545508845,0.34854246225223356,0.03312110360058447,0,0,0
32,2025-07-23T17:43:24.478255,5,0.0,1,1.0965342457007758,1.452874645793463,0,0.26959544174274375,1.9505072648574342,0.17911301468854873,1.2438232489113472,0.20681776570427207,0.0371937207569612,0.022328991447014324,0.08842284871626402,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.9627659574468085,0.6599931507769168,0.03723404255319149,752,False,300,,0,8,121915,569,121346,0.004645504718983704,297844,196575,21676,79593,0.6855177477682892,826,274,800,0.013352694677676413,4.0,1.5061002623569835,2.5068816344632925,0.037171663324177616,0.2074468085106383,5.862371165646193,5.858862675958471,9.776344491498667,4.952802910314255,5.869238238211702,5.862371165646193,5.858862675958471,9.776344491498667,4.952802910314255,5.869238238211702,0.0,0.0,0.0,0.0,0.0,0.7159421973397444,0,0.9627659574468085,1.0,0.0,0.7159421973397444,0.7159421973397444,0.0,1.0,0,0,0,0,0,752,0,0,0.9627659574468085,0,0,297844,0.0,396.0691489361702,0.2,1,0.22278493185221654,0.26959544174274375,0.17983813252360709,0.06330564860496186,0,0,0
23,2025-07-23T17:43:27.191174,10,0.41605428068316685,3,1.1603093790382268,1.3634931954905258,25,0.06349414606027569,1.867781363120339,0.16690162844267398,1.2683315601672598,0.3368729712044313,0.04694470259842481,0.027183987155075987,0.09609659497123117,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.871523178807947,0.29403405526137477,0.12847682119205298,755,False,300,,0,10,333438,1052,332386,0.003145086549672636,318776,93731,111282,113763,0.33737950109777803,843,286,800,0.010591098793888792,4.0,0.9541636326244509,2.238846200509152,0.08704341070890166,0.3218543046357616,5.229425831108519,5.053196820768615,9.089369073738542,3.701015366166701,5.132990445205347,5.229425831108519,5.053196820768615,9.089369073738542,3.701015366166701,5.132990445205347,0.0,0.0,0.0,0.0,0.0,0.4799307878093639,0,0.871523178807947,0.634950560895425,0.365049439104575,0.5956188543021834,0.36424272131654434,0.23137613298563908,0.634950560895425,12,1.0,0,0,0,221,210,324,0.8552036199095022,0.8666666666666667,0.8858024691358025,318776,0.0,422.2198675496689,0.1,3,0.21168660279715298,0.0025397658424110275,0.13935431634833184,0.04611971453034033,0,0,0
26,2025-07-23T17:43:29.041930,5,0.0,1,1.0632607965100127,1.2017310585866894,0,0.18886158947985826,1.7858463306282353,0.07860641660429307,1.9656451796555696,0.2011775572304511,0.13118793365409398,0.03177807501651463,0.03482978418760178,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.7793190416141236,0.38125584972249216,0.22068095838587642,793,False,300,,0,26,278011,3087,274924,0.010981935125828002,335486,127906,72948,134632,0.48921664859212993,881,285,800,0.010787299865622203,4.0,8.139801285641362,13.651600594340378,0.1136726960456808,0.32156368221941994,5.1993500135877175,5.0149698377708125,8.719230485052544,1.5263105682445333,5.09390848897752,5.1993500135877175,5.0149698377708125,8.719230485052544,1.5263105682445333,5.09390848897752,0.0,0.0,0.0,0.0,0.0,0.6160039544422138,0,0.7793190416141236,1.0,0.0,0.6160039544422138,0.6160039544422138,0.0,1.0,0,0,0,0,0,793,0,0,0.7793190416141236,0,0,335486,0.0,423.0592686002522,0.2,1,0.1545123238882262,0.18886158947985826,0.6521002414986914,0.021455284791931584,0,0,0
2,2025-07-23T17:43:30.091211,20,0.22561451571924335,2,0.8047843721673622,1.1243946595142436,20,0.15310892968312406,2.0387779059236673,0.08066573877706856,1.4757054878996472,0.1665218503638881,0.10074740313755207,0.03176455850055541,0.05128331813716511,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.8596938775510204,0.39204297342992467,0.14030612244897958,784,False,300,,0,5,289215,551,288664,0.001901534341503144,357244,140055,73881,143308,0.45602624802531294,903,314,800,0.012022862504986012,4.0,0.22181182026638344,0.8226159208283167,0.052496736251471644,0.26658163265306123,5.606194149498829,5.438308603626936,9.311515524795958,5.30263318486578,5.441140627732664,5.606194149498829,5.438308603626936,9.311515524795958,5.30263318486578,5.441140627732664,0.0,0.0,0.0,0.0,0.0,0.5844279852249608,0,0.8596938775510204,0.6333766277390243,0.3666233722609757,0.6245397958479252,0.5443161746019962,0.08022362124592897,0.6333766277390243,15,1.0,0,0,0,446,338,0,0.874439461883408,0.8402366863905325,0,357244,0.0,455.6683673469388,0.05,2,0.11903887339879946,0.007655446484156203,0.6050101107896416,0.029971406294554092,0,0,0
0,2025-07-23T17:43:34.249808,20,0.5379873061089884,2,1.0964204690624446,1.3928357977585988,25,0.1872121347110149,2.255504782622892,0.14249933882494795,1.2802749261961919,0.25078963780387387,0.06346416968696621,0.03879583964475472,0.01792236420992819,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.964824120603015,0.45352782497995076,0.035175879396984924,796,False,300,,0,4,266593,660,265933,0.0024695700328901827,356622,161738,73850,121034,0.4700626935990115,909,312,800,0.0028459409646802497,4.0,0.3394495236683709,1.2639276936936805,0.044362690362038264,0.21608040201005024,5.928352898818738,5.813501361831323,9.71109476643586,4.9729034910702365,5.506253587714212,5.928352898818738,5.813501361831323,9.71109476643586,4.9729034910702365,5.506253587714212,0.0,0.0,0.0,0.0,0.0,0.6275761290061752,0,0.964824120603015,0.7561507702833813,0.2438492297166187,0.7227681836790693,0.532384074333281,0.1903841093457882,0.7561507702833813,12,1.0,0,0,0,380,416,0,0.9710526315789474,0.9591346153846154,0,356622,0.0,448.0175879396985,0.05,2,0.18243833049711639,0.007488485388440595,0.25305738403991546,0.01124764795350555,0,0,0
29,2025-07-23T17:43:36.816087,20,0.6210299300472032,2,0.8073942818716003,1.2795824707244403,10,0.06047876396953002,1.8465824700200064,0.07375662794770674,1.3464057044454925,0.2924593376957376,0.12790519566030684,0.029458697707519882,0.0016003446904036434,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.9787516600265604,0.6721436537212466,0.021248339973439574,753,False,300,,0,4,128141,1060,127081,0.008204270864776588,326396,219385,22160,84851,0.6867356462036618,845,292,800,0.014223327901692225,4.0,0.6795261588616808,1.941271980653911,0.03004593097369348,0.12217795484727756,6.407057677174886,5.992088385056029,9.780585861016636,5.209636986580525,5.644420903601927,6.407057677174886,5.992088385056029,9.780585861016636,5.209636986580525,5.644420903601927,0.0,0.0,0.0,0.0,0.0,0.5944043377973719,0,0.9787516600265604,0.7948718734298215,0.20512812657017856,0.651223648697408,0.5375850268973358,0.11363862180007223,0.7948718734298215,30,1.0,0,0,0,358,395,0,0.9776536312849162,0.979746835443038,0,326396,0.0,433.460823373174,0.05,2,0.09930634460945618,0.0060478763969530015,0.4373435181384908,0.0009512518259469178,0,0,0
17,2025-07-23T17:43:37.482509,5,0.6609084317644004,2,0.9597203778862499,1.3954576484512315,10,0.28416310160509406,1.9470568572600095,0.16078045102866056,1.7413404775929346,0.38215518193809284,0.08603307959710298,0.035335750005711083,0.007002080174018499,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.9785894206549118,0.5189736509032332,0.021410579345088162,794,False,300,,0,12,220522,1700,218822,0.00765000765000765,347640,180416,55087,112137,0.5303282867659809,895,300,800,0.0030453503618454746,4.0,1.970252512415418,3.129157069167978,0.03601822385823329,0.20654911838790932,5.68558841068601,5.784309176077788,9.671973594781655,6.614990818271154,5.453312742898323,5.68558841068601,5.784309176077788,9.671973594781655,6.614990818271154,5.453312742898323,0.0,0.0,0.0,0.0,0.0,0.7549329531524303,0,0.9785894206549118,0.813301116097112,0.18669888390288805,0.8289099088809695,0.6809559974238911,0.14795391145707837,0.813301116097112,30,1.0,0,0,0,413,381,0,0.9854721549636803,0.9711286089238845,0,347640,0.0,437.8337531486146,0.2,2,0.2799735073818552,0.028416310160509405,0.22512603168374645,0.005286101063981868,0,0,0
14,2025-07-23T17:43:39.656953,20,0.6099584620290092,2,0.8060259847453184,1.4207208618812317,15,0.09492782913540841,1.7192193465997898,0.053096773880520816,1.4980640376319587,0.2560330626444118,0.054458214953243135,0.04613870250863165,0.02686050885078739,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.9721871049304678,0.6673635162823593,0.02781289506953224,791,False,300,,0,3,151856,953,150903,0.006236543659077672,384588,256660,25232,102696,0.6864558405453137,957,362,800,0.0030796203162890678,4.0,0.3744874279405931,2.103269805547228,0.032473394225582514,0.20101137800252844,5.942319303097136,5.495715640260779,9.773468492873025,5.191207303283403,6.067848109419568,5.942319303097136,5.495715640260779,9.773468492873025,5.191207303283403,6.067848109419568,0.0,0.0,0.0,0.0,0.0,0.6256964410422708,0,0.9721871049304678,0.7917381717578291,0.20826182824217085,0.636632383889406,0.6147604981951357,0.021871885694270343,0.7917381717578291,20,1.0,0,0,0,436,355,0,0.9770642201834863,0.9661971830985916,0,384588,0.0,486.204804045512,0.05,2,0.07954236746468414,0.00632852194236056,0.2126999317618472,0.016806524792522086,0,0,0
25,2025-07-23T17:43:39.814190,5,0.6637339301192431,3,0.9076717916639279,1.3494855251047044,15,0.2168042643021723,2.417339127548081,0.09624093555891763,1.3250443946066244,0.21714533108385886,0.04610952114705567,0.03112346549993787,0.036650456540635305,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.8862199747155499,0.20058574277168495,0.11378002528445007,791,False,300,,0,28,422289,2744,419545,0.0064559693012072004,337008,67599,156087,113322,0.22633854854836347,864,269,800,0.0031590719708248127,4.0,6.615588516662954,13.213788869818742,0.10031640955910455,0.3324905183312263,5.148279000808131,4.989220418053138,8.558147215941974,1.805253983530878,5.4662511483465375,5.148279000808131,4.989220418053138,8.558147215941974,1.805253983530878,5.4662511483465375,0.0,0.0,0.0,0.0,0.0,0.48587679179519816,0,0.8862199747155499,0.7676316289227555,0.23236837107724445,0.47768969540036355,0.4940638881900327,-0.016374192789669173,0.7676316289227555,20,1.0,0,0,0,238,318,235,0.8823529411764706,0.8930817610062893,0.8808510638297873,337008,0.0,426.05309734513276,0.2,3,0.12752351219404118,0.014453617620144821,0.212344059699118,0.017807606241793218,0,0,0
