run_id,shock_interval_years,homophily_bias,num_groups,out_group_trust_bias,out_group_penalty,intervention_interval,intervention_scale,event_bonus,base_trust_delta,group_trust_bias,resilience_threshold,resilience_noise,turnover_rate,social_diffusion,max_rounds,initial_population,max_population,final_cooperation_rate,behavioral_cooperation_rate,cooperation_resilience,final_constrained_rate,final_population,extinction_occurred,rounds_completed,total_defections,total_redemptions,redemption_rate,avg_trust_level,cooperation_benefit_total,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,total_mixing_events,shock_frequency,trust_sensitivity,intervention_intensity,resilience_variability,social_cohesion_factor,total_shocks_experienced,average_shock_severity,recovery_success_rate,crisis_response_knowledge,outcome_category,extinction_category,shock_severity,trust_development,group_complexity
12,10,0.0,1,1.0120742892138386,1.4665300168048265,0,0.130707577425013,1.5892968838583799,0.16232425133790335,1.7158426692037299,0.16974142802116488,0.11853852798289337,0.033404750404560674,0.0920690634864845,300,200,800,0.9936708860759493,0.613821573791571,0.9936708860759493,0.006329113924050633,790,False,300,168677,994,0.005858396543899665,0.8364062720279773,0,1.0,0.0,0.8364062720279773,0.8364062720279773,0.0,0,0.1,0.2785228766921252,0.130707577425013,0.6983476536329889,0.07700714215983767,3,0.9725682295590595,0.0,0.0,High_Coop,Survived,Rare,Fast,Simple
13,10,0.0,1,0.8151466767094144,1.236137825023855,0,0.11000054525068588,1.6957691940388058,0.11287130007339986,1.6754781848095341,0.28993562439403414,0.07441891472528228,0.033408355661119896,0.043773103119844975,300,200,800,0.9772727272727273,0.5410531757015891,0.9772727272727273,0.022727272727272728,792,False,300,209440,1835,0.008685362678972902,0.7400857260950012,0,1.0,0.0,0.7400857260950012,0.7400857260950012,0.0,0,0.1,0.18911340096407225,0.11000054525068588,0.25667392505083814,0.03239584880588183,4,0.351286377631464,0.0,0.0,High_Coop,Survived,Rare,Moderate,Simple
14,5,0.0,1,0.8024531151274954,1.4300480539447684,0,0.29249720216732766,1.5278808063645546,0.0555179337832692,1.3249165091427682,0.35200243400303977,0.08086434024060145,0.020847415312448058,0.09497252064143363,300,200,800,0.015723270440251572,0.3038515970964649,0.015723270440251572,0.9842767295597484,636,False,300,245446,3327,0.013373637814393042,0.5494962535294997,0,1.0,0.0,0.5494962535294997,0.5494962535294997,0.0,0,0.2,0.07355662702294838,0.29249720216732766,0.22972665081032687,0.05218704428072086,15,0.542837634493175,0.0,0.0,Collapse,Survived,Occasional,Slow,Simple
15,5,0.0,1,1.1914003242808833,1.4722156502511259,0,0.07680934660464563,2.24240923803639,0.11502589418279018,1.6881844137680693,0.2616822870504617,0.04638995483344755,0.02763990382762821,0.006349583320963137,300,200,800,0.78562421185372,0.24701190134328835,0.78562421185372,0.21437578814627994,793,False,300,331929,4219,0.012551019193926484,0.6143512330441906,0,1.0,0.0,0.6143512330441906,0.6143512330441906,0.0,0,0.2,0.1941849217391216,0.07680934660464563,0.1772758689796299,0.00390087434255053,18,0.4310311182169108,0.0,0.0,High_Coop,Survived,Occasional,Moderate,Simple
16,5,0.040036529111629006,2,0.843101789848442,1.1211665467713396,10,0.269211995226175,2.45162190619704,0.10617781381714433,1.5319160565738565,0.21495456540595956,0.07452579953077736,0.046523300188697506,0.058808036701830296,300,200,800,0.5641677255400254,0.04949777713146086,0.5641677255400254,0.4358322744599746,787,False,300,614775,5142,0.008294658801097567,0.4980063777589179,0,0.5280273599800565,0.4719726400199435,0.4195667216932391,0.5764460338245967,-0.15687931213135758,30,0.2,0.1626554978383929,0.0269211995226175,0.34670489268292204,0.029286777340992005,10,0.570071522144482,0.0,0.0,Medium_Coop,Survived,Occasional,Moderate,Moderate
17,20,0.5909415887591203,3,1.0829200714431928,1.2722366721139708,25,0.23360976424608493,1.6411570056812594,0.07186770227362763,1.5898927774441223,0.23218262310783014,0.08378970519724607,0.03904003687549254,0.09352589919201995,300,200,800,0.9166666666666666,0.23635630727718454,0.9166666666666666,0.08333333333333333,792,False,300,426616,3527,0.008199598738094076,0.514050113083595,0,0.7258345810230508,0.2741654189769493,0.547519632721521,0.48058059344566906,0.06693903927585199,12,0.05,0.11426194077634509,0.009344390569843397,0.3608784502289497,0.048076999055902764,8,0.5137740692451869,0.0,0.0,High_Coop,Survived,Rare,Moderate,Complex
18,2,0.11792683869763235,3,1.0504402501625862,1.1474535106909645,25,0.25253854772958556,2.2644946647170396,0.12715176771096132,1.721127942910048,0.15479872294858954,0.04551388997502716,0.03956649106668475,0.04688242409632028,300,200,800,0.01507537688442211,0.001320313030104268,0.01507537688442211,0.9849246231155779,796,False,300,679085,4649,0.006799427847671755,0.1847633173782406,0,0.41366509850044103,0.5863349014995589,0.10169639790344942,0.26783023685303176,-0.16613383894958234,12,0.5,0.2188444603977431,0.010101541909183422,0.294019802670742,0.008662152202769698,36,0.6330558351532071,0.0,0.0,Collapse,Survived,Frequent,Fast,Complex
19,10,0.22581719402699507,3,1.0797691196544859,1.4448411939754924,15,0.2835007488885883,2.4724498909588712,0.1354010396851963,1.3670725225495584,0.20959143604259334,0.07954583674183195,0.023132108356241483,0.012682953277759978,300,200,800,0.013927576601671309,0.01735730868632003,0.013927576601671309,0.9860724233983287,718,False,300,493246,3947,0.007938567115788034,0.1765659306540877,0,0.4857491202710003,0.5142508797289996,0.1426539063816556,0.2104779549265198,-0.06782404854486421,20,0.1,0.18510304087827414,0.018900049925905885,0.3795280868521106,0.002239377448930003,8,0.5577302519465813,0.0,0.0,Collapse,Survived,Rare,Moderate,Complex
20,2,0.7373867599857213,2,1.1858389885089027,1.342982625448863,25,0.22806013617861426,2.2938546322862945,0.06633877748144226,1.6634087648395957,0.21443533807400902,0.14261700628819302,0.0477105407725901,0.05465901177394003,300,200,800,0.0063371356147021544,0.058002987967807056,0.0063371356147021544,0.9936628643852978,789,False,300,613621,7052,0.011361860432143819,0.418299959292902,0,0.867257655998158,0.13274234400184204,0.38938827778858087,0.4472116407972231,-0.057823363008642215,12,0.5,0.11034850391137466,0.00912240544714457,0.6650816398506619,0.022863862400029366,43,0.5561468337444277,0.0,0.0,Collapse,Survived,Frequent,Moderate,Moderate
21,10,0.21588508456895836,3,0.9716990541696541,1.4960804622542074,15,0.07331415439007398,2.1850465383619406,0.11597969070047646,1.6265524067844654,0.17220197863365433,0.08819238251983125,0.041871535399821164,0.038052918953836994,300,200,800,0.29020100502512564,0.01655100753330612,0.29020100502512564,0.7097989949748744,796,False,300,680620,6599,0.009602470246020555,0.23679342056433325,0,0.4843316775257251,0.5156683224742749,0.1704890562411574,0.3030977848875091,-0.1326087286463517,20,0.1,0.18864704504697788,0.0048876102926715985,0.5121450010017211,0.009010680841536412,2,0.6135386731238209,0.0,0.0,Low_Coop,Survived,Rare,Moderate,Complex
22,10,0.649566229490026,2,1.0261388922545374,1.1931526510025317,20,0.20446919032141864,2.4160923918805204,0.056321968521778024,1.8694341941674355,0.21110436486413742,0.0761481818559833,0.04539201906097025,0.019142623373030833,300,200,800,0.989937106918239,0.4782015193201758,0.989937106918239,0.010062893081761006,795,False,300,267153,1898,0.007054424625814437,0.6924494824504785,0,0.826895041799859,0.17310495820014102,0.6896627681461175,0.6952361967548397,-0.005573428608722231,15,0.1,0.10529021383743377,0.010223459516070931,0.3607134409797294,0.013255299647399634,4,0.6258079696706353,0.0,0.0,High_Coop,Survived,Rare,Moderate,Moderate
23,2,0.0,1,0.8117252885937497,1.1489577718906603,0,0.2889895071514738,1.6383481665594002,0.09743410833017924,1.9284594853166546,0.15798703007724252,0.14140522893662888,0.03334696287912238,0.08651459288797787,300,200,800,0.9247448979591837,0.15152958251128196,0.9247448979591837,0.07525510204081633,784,False,300,440805,6172,0.01380831675902787,0.642741272507983,0,1.0,0.0,0.642741272507983,0.642741272507983,0.0,0,0.5,0.1878977304027046,0.2889895071514738,0.8950432758150684,0.05560649952332899,36,0.5758916135556632,0.0,0.0,High_Coop,Survived,Frequent,Moderate,Simple
24,20,0.0,1,0.9033145438281406,1.4045479052585927,0,0.19058773494537518,2.0065076137068805,0.0511012663234063,1.5270156940904809,0.19938982071489317,0.1473913022899014,0.029798285512749264,0.08926844534162129,300,200,800,0.9936224489795918,0.5897291196388262,0.9936224489795918,0.006377551020408163,784,False,300,163389,1936,0.011710267654619688,0.6076315391972422,0,1.0,0.0,0.6076315391972422,0.6076315391972422,0.0,0,0.05,0.07803243566373878,0.19058773494537518,0.7392117699963016,0.05424232284467423,3,0.9768597008584493,0.0,0.0,High_Coop,Survived,Rare,Slow,Simple
25,5,0.557681991918442,3,1.1476253950992528,1.4184290683434362,15,0.15838864734109248,1.7371389138780082,0.06714834739222608,1.3399208731127008,0.14478473180646573,0.03717030694139562,0.038010720150466804,0.019291585938752798,300,200,800,0.09595959595959595,0.049191165033442216,0.09595959595959595,0.9040404040404041,792,False,300,596040,4222,0.007033595330039217,0.37668709582812004,0,0.7060668177677044,0.29393318223229564,0.3359600022578017,0.4174141893984384,-0.08145418714063668,20,0.2,0.08997347226586652,0.010559243156072833,0.2567280850516842,0.007266891481187389,17,0.43150494328351785,0.0,0.0,Collapse,Survived,Occasional,Slow,Complex
26,10,0.6846120866326607,2,0.972359095819917,1.343328010233555,15,0.19988416797625702,2.129394373835365,0.17681494306117906,1.3718937950496777,0.15533025102691864,0.06832461101539229,0.03938410709441281,0.07869657853115002,300,200,800,0.9144654088050315,0.2887448501973642,0.9144654088050315,0.08553459119496855,795,False,300,398176,3048,0.0075967539329651265,0.5815687839609721,0,0.8409546817368047,0.15904531826319535,0.6605675310246345,0.5025700368973097,0.15799749412732478,20,0.1,0.24257132325769362,0.013325611198417135,0.43986673918109925,0.04576747347825006,6,0.6966803968431692,0.0,0.0,High_Coop,Survived,Rare,Fast,Moderate
27,10,0.2746098077697174,2,1.0091032327450709,1.40903332577845,15,0.11713028375377911,1.613863798710897,0.0816845070600963,1.472609074038551,0.1180323020491428,0.1440853270865231,0.043365391927158256,0.049781203594556116,300,200,800,0.40852130325814534,0.04470083703079362,0.40852130325814534,0.5914786967418546,798,False,300,629428,5215,0.008217218184081445,0.345105065364788,0,0.6349162174053635,0.3650837825946364,0.3082158946368724,0.38199423609270367,-0.07377834145583129,20,0.1,0.1202893463050639,0.007808685583585274,1.2207279243484814,0.01717974552043711,4,0.5873799761902604,0.0,0.0,Medium_Coop,Survived,Rare,Moderate,Moderate
28,20,0.0,1,0.8226062088200347,1.454114481239952,0,0.13677529906828934,2.1994623037740277,0.18883111992553514,1.810635673565301,0.34402514546097157,0.08544667466633751,0.02302721190239101,0.023772946494056382,300,200,800,0.0968208092485549,0.5347003725000904,0.0968208092485549,0.903179190751445,692,False,300,164860,1510,0.009076155556891266,0.7844658060957675,0,1.0,0.0,0.7844658060957675,0.7844658060957675,0.0,0,0.05,0.34190436201646146,0.13677529906828934,0.2483733407098614,0.01864906363473149,5,0.6956841897345635,0.0,0.0,Collapse,Survived,Rare,Fast,Simple
29,5,0.26168976882060957,3,1.033703893696105,1.3735467905351246,20,0.22282578241653744,1.5770586005593825,0.0644787060469942,1.7881670841982424,0.11211129891619084,0.10526485378990708,0.02246426271050076,0.08334985181712878,300,200,800,0.01394700139470014,0.02077487358450253,0.01394700139470014,0.9860529986052998,717,False,300,508664,4166,0.008123549714330285,0.29337463508337147,0,0.5058827718823445,0.49411722811765546,0.23571141293528858,0.3510378572314544,-0.11532644429616584,15,0.2,0.1152986997849292,0.011141289120826871,0.9389317116787501,0.024452732361103242,12,0.6270232712672605,0.0,0.0,Collapse,Survived,Occasional,Moderate,Complex
30,2,0.0,1,0.843096699783796,1.2740652433646482,0,0.2428209982078039,1.885018401853475,0.0784783714726674,1.7779478790941616,0.31606463321740563,0.12326388150954654,0.020493543713870434,0.08206980284301044,300,200,800,0.0017825311942959,0.1211730827523492,0.0017825311942959,0.9982174688057041,561,False,300,334109,4567,0.013484864590345935,0.4144924645137201,0,1.0,0.0,0.4144924645137201,0.4144924645137201,0.0,0,0.5,0.13953045411459275,0.2428209982078039,0.3899958064107706,0.03401731484255451,43,0.4792311928602739,0.0,0.0,Collapse,Survived,Frequent,Moderate,Simple
31,10,0.19856125550146314,2,0.8672722436152314,1.3510940147490236,10,0.2298288761095466,1.8235619839732573,0.054401573312570825,1.3534192243068535,0.12148898496695885,0.08365663295491267,0.0416631922208738,0.02108406599327727,300,200,800,0.3176620076238882,0.05523529473984832,0.3176620076238882,0.6823379923761118,787,False,300,636106,5674,0.008841035868989374,0.5012795989516614,0,0.6001787584222719,0.3998212415777282,0.42401335152557523,0.5785458463777475,-0.1545324948521723,30,0.1,0.07362813515377202,0.022982887610954662,0.6885943855540864,0.010569012145380393,11,0.7449583911328138,0.0,0.0,Medium_Coop,Survived,Rare,Slow,Moderate
32,5,0.13315397186456365,2,0.8750083474993889,1.1562747106073676,15,0.28671759364224114,1.9461123863035903,0.12011525159626725,1.5341337072881118,0.25145259476374615,0.12643404861203078,0.029192657741490075,0.0029809183557298006,300,200,800,0.5992115637319316,0.028123957489396178,0.5992115637319316,0.4007884362680683,761,False,300,568210,4626,0.008075609773128784,0.34818156973961034,0,0.5757934994995949,0.4242065005004051,0.30402708770710796,0.3923360517721127,-0.08830896406500477,20,0.2,0.18427285623322576,0.019114506242816076,0.5028146507329649,0.00103790083236362,14,0.5599861949655461,0.0,0.0,Medium_Coop,Survived,Occasional,Moderate,Moderate
33,20,0.0,1,1.163387122273911,1.3859575031456621,0,0.12548876903963735,1.8029025827449416,0.13366807835005953,1.591467386686573,0.2749194996965544,0.07732200336084981,0.02977108234162526,0.09934184731672338,300,200,800,0.9987437185929648,0.5155190248192906,0.9987437185929648,0.001256281407035176,796,False,300,200732,2063,0.010172834635962425,0.7551173458154792,0,1.0,0.0,0.7551173458154792,0.7551173458154792,0.0,0,0.05,0.21272838733518531,0.12548876903963735,0.28125325211996555,0.07501475207421074,5,0.4696509766040071,0.0,0.0,High_Coop,Survived,Rare,Fast,Simple
34,20,0.0,1,0.9833137837372589,1.119351996549556,0,0.05262638454414077,2.130837863890152,0.16353574741809554,1.6496724842308395,0.3008381215695148,0.14590823631157343,0.04071806913707937,0.08237928372017674,300,200,800,1.0,0.7550080683281446,1.0,0.0,797,False,300,96897,0,0.0,0.8503068200903446,0,1.0,0.0,0.8503068200903446,0.8503068200903446,0.0,0,0.05,0.26978042270375674,0.05262638454414077,0.4850058082743957,0.07004766678142378,0,0.0,0.0,0.0,High_Coop,Survived,Rare,Fast,Simple
35,20,0.0,1,0.8593674515573798,1.3607728186198158,0,0.1968077578698117,2.1168620257636896,0.1843387991375059,1.567711534303201,0.11662545048182858,0.0720646654579317,0.021418732914851687,0.08549967643875926,300,200,800,0.973404255319149,0.5108696525729532,0.973404255319149,0.026595744680851064,564,False,300,154311,1642,0.010528813168069867,0.7557434333854346,0,1.0,0.0,0.7557434333854346,0.7557434333854346,0.0,0,0.05,0.288990061627469,0.1968077578698117,0.6179154306388733,0.06461581902517168,4,0.34029306365082607,0.0,0.0,High_Coop,Survived,Rare,Fast,Simple
36,10,0.004314730986954541,3,0.8770193386106196,1.1386389657049576,25,0.09688331040053365,2.070160825622,0.16154152396922994,1.7581787574519163,0.15792942180088604,0.021333709678628614,0.04160948275061236,0.06833626593822545,300,200,800,0.3236775818639798,0.014604754552522366,0.3236775818639798,0.6763224181360201,794,False,300,673803,6593,0.009689945267167944,0.1677267738406712,0,0.34126671265727143,0.6587332873427285,0.12109836796033417,0.2143551797210082,-0.09325681176067403,12,0.1,0.2840188758891096,0.003875332416021346,0.13508382057857268,0.011461821422136703,9,0.47271925710662405,0.0,0.0,Medium_Coop,Survived,Rare,Fast,Complex
37,2,0.372669349112278,3,1.049735886042054,1.3096760586325253,20,0.06776485639999673,2.0439845085957598,0.11951288126733313,1.4939436839961144,0.17355667334706903,0.04944882663650605,0.024162147292268565,0.06409082898774658,300,200,800,0.08300907911802853,0.0020015486939808347,0.08300907911802853,0.9169909208819714,771,False,300,552997,3665,0.006583887529596056,0.17238482883422218,0,0.5805977682213527,0.4194022317786474,0.11999774299151286,0.22477191467693153,-0.10477417168541867,15,0.5,0.17854551412550987,0.0033882428199998363,0.28491457967519934,0.0110482865848961,44,0.5041327393386295,0.0,0.0,Collapse,Survived,Frequent,Moderate,Complex
38,5,0.055364171719291116,2,1.0886855697076783,1.3095362114366826,25,0.18460921619624127,1.7107612091245692,0.05003542926079199,1.7878286997839978,0.11098167921833012,0.04843067036597028,0.029972908111624084,0.012058225381424216,300,200,800,0.11601513240857503,0.028249703674436983,0.11601513240857503,0.8839848675914249,793,False,300,593339,4643,0.0077644477592971025,0.3611439345093696,0,0.5297433042395507,0.4702566957604492,0.32203015653029515,0.40025771248844405,-0.0782275559581489,12,0.2,0.08945477643845595,0.00738436864784965,0.43638437179072076,0.004354754957448285,13,0.657818111412946,0.0,0.0,Low_Coop,Survived,Occasional,Slow,Moderate
39,20,0.06750143391248331,2,1.152504387748913,1.3680129004697625,15,0.26767933305061975,2.432266010194343,0.1253931152246737,1.3250893166343205,0.27990937260114973,0.10933303756437922,0.03386939716784439,0.07418908994748023,300,200,800,0.6831432192648923,0.10596211365902293,0.6831432192648923,0.31685678073510776,789,False,300,500953,2857,0.005670788590937059,0.47000206838495495,0,0.5392308787921949,0.46076912120780517,0.48013587972282384,0.4598682570470861,0.02026762267573773,20,0.05,0.16615707736371146,0.017845288870041318,0.3906015598847801,0.03486902572691318,2,0.8391240095279763,0.0,0.0,Medium_Coop,Survived,Rare,Moderate,Moderate
40,2,0.013567651244894919,3,1.008928467243081,1.1244684137576522,15,0.22208347613146834,1.8005943153778918,0.08661092744543844,1.2020781642815295,0.3508046340089642,0.011790548050000864,0.020314458064192215,0.08569318322635144,300,200,800,0.12897196261682242,0.016195672873903937,0.12897196261682242,0.8710280373831776,535,False,300,452290,3081,0.0067659117510776925,0.2688265941651322,0,0.34374404875261855,0.6562559512473815,0.24693837217519413,0.29071481615507033,-0.043776443979876206,20,0.5,0.10411310467033338,0.014805565075431222,0.03361001226027013,0.023036606589908696,45,0.6075932697430138,0.0,0.0,Low_Coop,Survived,Frequent,Moderate,Complex
41,10,0.0,1,0.9827718148439304,1.4801696876879986,0,0.1092384498553322,1.990797623660823,0.12794784334798198,1.8030957749154224,0.3078085434307466,0.09127590703032899,0.03241001256737572,0.0820232981617135,300,200,800,1.0,0.4670710979633365,1.0,0.0,791,False,300,235028,2649,0.01114537797094376,0.7831308225046137,0,1.0,0.0,0.7831308225046137,0.7831308225046137,0.0,0,0.1,0.23070221575028665,0.1092384498553322,0.296534677085287,0.06423497295392386,6,0.7420177802262212,0.0,0.0,High_Coop,Survived,Rare,Fast,Simple
42,20,0.0,1,0.9430093266450033,1.3716123555983575,0,0.231623311584642,2.4100521179051664,0.07261277176115859,1.2418771982070935,0.20711775721954312,0.043910082386142864,0.021587371041876552,0.09909268207768047,300,200,800,1.0,0.8101906424766683,1.0,0.0,501,False,300,45369,0,0.0,0.6315302341105801,0,1.0,0.0,0.6315302341105801,0.6315302341105801,0.0,0,0.05,0.09017614554879878,0.231623311584642,0.21200539719826406,0.06258002471116283,0,0.0,0.0,0.0,High_Coop,Survived,Rare,Slow,Simple
43,20,0.6041491605700202,2,1.1315029582962284,1.4641184676468815,10,0.23686813367422876,1.7141680147800138,0.09207177573048579,1.4143688522784013,0.16609409550968757,0.023461446229032627,0.03386988848271011,0.07020543294290542,300,200,800,0.9307304785894207,0.307203426124197,0.9307304785894207,0.06926952141057935,794,False,300,359872,1856,0.005130927105449399,0.5854382588354925,0,0.8017958600999286,0.19820413990007138,0.6145278878025798,0.5563486298684053,0.058179257934174555,30,0.05,0.13022345176716155,0.023686813367422878,0.1412539449824345,0.041100946422886475,5,0.4432177424686169,0.0,0.0,High_Coop,Survived,Rare,Moderate,Moderate
