run_id,shock_interval_years,homophily_bias,num_groups,out_group_trust_bias,out_group_penalty,intervention_interval,intervention_scale,event_bonus,base_trust_delta,group_trust_bias,resilience_threshold,resilience_noise,turnover_rate,social_diffusion,max_rounds,initial_population,max_population,final_cooperation_rate,final_constrained_rate,final_population,extinction_occurred,rounds_completed,total_defections,total_redemptions,avg_trust_level,cooperation_benefit_total,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,total_mixing_events,shock_frequency,trust_sensitivity,intervention_intensity,resilience_variability,social_cohesion_factor,outcome_category,extinction_category,shock_severity,trust_development,group_complexity
120,5,0.0,1,0.8809991943371493,1.289920751650685,0,0.2022561966886547,1.5359154061269635,0.08464717661658977,1.9607851178953473,0.24799558938775254,0.12633899304655938,0.04786802791235492,0.04627573598260218,300,200,800,0.0,1.0,3,False,300,2141657,295,0.06769350914790451,0,1.0,0.0,0.06769350914790451,0.06769350914790451,0.0,0,0.2,0.16597492418166826,0.2022561966886547,0.5094404838346642,0.0031325669570642944,,Survived,Occasional,Moderate,Simple
121,20,0.37080417386476167,2,1.0437765883353058,1.1223666419217333,10,0.1584611627490518,1.5874918039038315,0.07760622954442044,1.8313480643189535,0.23724444691514482,0.07525579833914478,0.03877136456121043,0.012323330991530624,300,200,800,0.0,1.0,1,False,300,1125306,123,0.22112548464400666,0,0.7123919797866844,0.2876080202133156,0.17453009324622062,0.26772087604179273,-0.09319078279557211,29,0.05,0.14212401825526674,0.015846116274905182,0.317207839077732,0.0027250025379307163,,Survived,Rare,Moderate,Moderate
122,2,0.0261568589916668,2,1.0126142586259983,1.3923418742071543,20,0.22409795230440815,2.3256202846367158,0.13965967084780506,1.2172670473054323,0.18469981708700212,0.03823306310329076,0.04634087840811628,0.003248104837773691,300,200,800,0.0,0.0,0,True,299,873977,73,0.5,0,0.5130197161243211,0.4869802838756789,0.5,0.5,0.0,14,0.5,0.17000311516055625,0.011204897615220408,0.20700108806973658,0.0016240524188868455,,Extinct,Frequent,Moderate,Moderate
123,5,0.0,1,1.091219741805486,1.3929546817608331,0,0.18040415325691228,2.1432349655682796,0.14671001572545805,1.2805155209843944,0.36988233042773333,0.0771334462888643,0.04987430709450458,0.01647347615709943,300,200,800,0.0,1.0,1,False,300,986157,107,0.1053962269891251,0,1.0,0.0,0.1053962269891251,0.1053962269891251,0.0,0,0.2,0.18786445222031362,0.18040415325691228,0.2085350933083689,0.001736242232353592,,Survived,Occasional,Moderate,Simple
124,2,0.7976119935837054,2,1.145560231211419,1.2795722468179995,15,0.21533811832442257,1.54447319492572,0.19088706675878792,1.5054311186968985,0.15788853815892898,0.03508308727015319,0.03597133651957346,0.03351872723031481,300,200,800,0.0,1.0,2,False,300,1177635,171,0.10330562984529956,0,0.8996516415966991,0.10034835840330095,0.07747999449505578,0.12913126519554335,-0.05165127070048757,20,0.5,0.28736733045545165,0.014355874554961505,0.22220160930769348,0.0034626732281404643,,Survived,Frequent,Fast,Moderate
125,5,0.37982906792274695,2,0.9703084187687284,1.2520206429490606,20,0.06549634783895382,1.6982965313928413,0.1841578476584863,1.7747045516648252,0.18723984404778163,0.049007521785828755,0.02839027148905576,0.06895483648312882,300,200,800,0.0,0.0,0,True,300,1024527,156,0.5,0,0.6964276352452093,0.3035723647547907,0.5,0.5,0.0,14,0.2,0.3268257704643131,0.003274817391947691,0.2617366086532445,0.03447741824156441,,Extinct,Occasional,Fast,Moderate
126,5,0.0,1,0.8162133074410923,1.1741010803817757,0,0.26037789778507436,1.9622919942482948,0.050009851714104304,1.5767279031378343,0.16103810272637176,0.1023280306337272,0.047280172273918494,0.06798009598644504,300,200,800,0.0,1.0,5,False,300,2336028,426,0.20904914445893583,0,1.0,0.0,0.20904914445893583,0.20904914445893583,0.0,0,0.2,0.0788519286294137,0.26037789778507436,0.6354274479226701,0.014211180906202672,,Survived,Occasional,Slow,Simple
127,5,0.0,1,0.9884451963903095,1.388724547244623,0,0.2821524228523584,2.3351610916962926,0.0597444764306502,1.6042011795825204,0.3325261153529404,0.024019425896837893,0.04858459431768118,0.0535505327950835,300,200,800,0.0,0.0,0,True,300,1348303,156,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.2,0.09584215956358914,0.2821524228523584,0.07223320150762859,0.02677526639754175,,Extinct,Occasional,Slow,Simple
128,5,0.4268908327374666,3,1.019628235076911,1.3274472537753814,25,0.128716954784668,1.901593107767702,0.17846894450674333,1.6172478333641571,0.3779731850542981,0.04691575206023555,0.03549662266011363,0.03467728874563921,300,200,800,0.0,0.0,0,True,299,698221,67,0.5,0,0.6171047385501829,0.38289526144981717,0.5,0.5,0.0,11,0.2,0.28862851382631866,0.005148678191386719,0.12412455146387123,0.017338644372819605,,Extinct,Occasional,Fast,Complex
129,10,0.0,1,1.1041375105326332,1.2478418362427957,0,0.17418434360066198,1.6297450957325346,0.16712155005674068,1.489828775870197,0.25253908020585114,0.09148535699030588,0.03435035341741488,0.014095996844852743,300,200,800,0.0,1.0,1,False,300,1307156,210,0.06681413120222345,0,1.0,0.0,0.06681413120222345,0.06681413120222345,0.0,0,0.1,0.2489824943425638,0.17418434360066198,0.36226217706872854,0.0009418117826181188,,Survived,Rare,Fast,Simple
130,20,0.0,1,1.0356764613092002,1.483817884188858,0,0.1806229562511033,1.9056737395034546,0.11346111420720373,1.8239852140473785,0.1023273806136449,0.011083249296452597,0.030054631018503225,0.07842752696744087,300,200,800,0.0,1.0,13,False,300,2342204,497,0.04613618164752081,0,1.0,0.0,0.04613618164752081,0.04613618164752081,0.0,0,0.05,0.20695139468328055,0.1806229562511033,0.10831166819660284,0.003618346630335689,,Survived,Rare,Fast,Simple
131,5,0.49365288513519945,2,1.064429057730607,1.468367988243725,20,0.10227130786502482,2.114501200990423,0.19143299244162454,1.4395406815847336,0.23779145059216275,0.07390038392493503,0.040619875205800335,0.09695161455845203,300,200,800,0.0,1.0,1,False,300,1275064,117,0.0653323515787882,0,0.7494481081005075,0.2505518918994924,0.061735464770319874,0.06892923838725651,-0.007193773616936634,15,0.2,0.27557558041722136,0.005113565393251241,0.3107781366441215,0.006334076968463948,,Survived,Occasional,Fast,Moderate
132,5,0.41673601676566224,3,0.9566002548232901,1.2786893135839823,15,0.16215662552438426,2.4950344203580475,0.05191585571219045,1.2767435563633034,0.2387273776047942,0.03346939210052435,0.028282155798998426,0.0017697297211875297,300,200,800,0.0,0.0,0,True,299,837852,80,0.5,0,0.6132854210910579,0.3867145789089422,0.5,0.5,0.0,19,0.2,0.06628323425362616,0.010810441701625617,0.14019921986464368,0.0008848648605937648,,Extinct,Occasional,Slow,Complex
133,10,0.02537814182840439,3,0.9983369908558264,1.1894766458153012,20,0.15788064571921745,2.4133295118112965,0.09320445183323298,1.6660262155425414,0.23454951104678018,0.10107338461634446,0.04830427859071536,0.059144982415321595,300,200,800,0.0,0.0,0,True,299,905620,99,0.5,0,0.35334450020538677,0.6466554997946132,0.5,0.5,0.0,14,0.1,0.1552810601594382,0.007894032285960872,0.43092558225877386,0.029572491207660798,,Extinct,Rare,Moderate,Complex
134,5,0.7833822829939601,2,0.9754098997118014,1.4689118232276872,10,0.215675181951601,2.248141231708127,0.09667490460161479,1.5993378264665075,0.32925542722130907,0.10208135539365092,0.04835124587538573,0.0999130537408541,300,200,800,0.0,0.0,0,True,299,1145211,144,0.5,0,0.8917739762509008,0.10822602374909923,0.5,0.5,0.0,29,0.2,0.15461583179940355,0.0215675181951601,0.310036971159892,0.04995652687042705,,Extinct,Occasional,Moderate,Moderate
135,20,0.0,1,1.0020115650930546,1.2583219177531695,0,0.08972866886037799,2.483702417809704,0.12908077493399328,1.4705730139049145,0.33268992043866163,0.012947582279966114,0.02128222891085404,0.06730125503971235,300,200,800,0.0,1.0,1,False,300,763006,80,0.08574330544279599,0,1.0,0.0,0.08574330544279599,0.08574330544279599,0.0,0,0.05,0.18982270423186443,0.08972866886037799,0.03891786761346523,0.005770632067553569,,Survived,Rare,Moderate,Simple
136,2,0.20478051926339147,3,1.1482376154282048,1.4126800238673245,15,0.18743894219541057,2.3558160200542333,0.07067516723053988,1.6629874214345388,0.38183252387969435,0.03542239006994129,0.028720567986168035,0.0922536154347036,300,200,800,0.0,0.0,0,True,299,614835,77,0.5,0,0.47855321235103804,0.5214467876489619,0.5,0.5,0.0,19,0.5,0.11753191411217033,0.012495929479694039,0.09276944171759967,0.0461268077173518,,Extinct,Frequent,Moderate,Complex
137,10,0.0,1,0.9566189992830699,1.2423486746504144,0,0.11235177806753958,2.1721952728578175,0.1568096474847328,1.7767982870941772,0.2286294817887828,0.01936447376910039,0.026102004034647318,0.09287676593628089,300,200,800,0.0,1.0,3,False,300,1649374,276,0.038369859684849655,0,1.0,0.0,0.038369859684849655,0.038369859684849655,0.0,0,0.1,0.278619113050715,0.11235177806753958,0.08469806088695979,0.003563668476957722,,Survived,Rare,Fast,Simple
138,20,0.0,1,0.85148432490766,1.2978960904877257,0,0.06372552527061413,1.9815795045624318,0.1279730798887902,1.4075355108708618,0.30098983970763654,0.1109106558130759,0.02998420375802275,0.08079186080841488,300,200,800,0.0,0.0,0,True,300,1020088,134,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.05,0.18012665437898592,0.06372552527061413,0.36848637788175126,0.04039593040420744,,Extinct,Rare,Moderate,Simple
139,10,0.1930470801142226,3,1.0915525168388573,1.4088885812666818,20,0.25152069895919266,2.0502585901749333,0.09335544972431542,1.7708982813039613,0.27721206233749474,0.12963933510383482,0.038384659778998645,0.0617276637886279,300,200,800,0.0,0.0,0,True,297,819348,87,0.5,0,0.461223645128305,0.538776354871695,0.5,0.5,0.0,14,0.1,0.16532300546714854,0.012576034947959632,0.46765401913140436,0.03086383189431395,,Extinct,Rare,Moderate,Complex
140,2,0.0,1,1.1608960713846332,1.376200291385953,0,0.19542828226873538,2.2953022872526065,0.17579127549194812,1.6985453888453257,0.3366470655473292,0.027248663280692035,0.020655046644173492,0.09361650245134129,300,200,800,0.0,0.0,0,True,298,723710,104,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.5,0.2985894603860868,0.19542828226873538,0.08094133610340692,0.046808251225670644,,Extinct,Frequent,Fast,Simple
141,5,0.7281895004231953,3,0.9896831359285893,1.2140310731524555,25,0.0621825623773042,2.1109857323778978,0.16285346650033228,1.5302521242879614,0.22183289360777456,0.12959057734981952,0.026132565480013564,0.06995077642790307,300,200,800,0.0,0.0,0,True,299,1010917,149,0.5,0,0.8181353089043354,0.18186469109566467,0.5,0.5,0.0,11,0.2,0.24920686305979184,0.002487302495092168,0.5841810709053374,0.03497538821395153,,Extinct,Occasional,Fast,Complex
142,20,0.49968800083039017,2,0.9431755026441564,1.4058129056395448,25,0.1008196997620185,2.361699216708115,0.0962803997246186,1.9286003738932045,0.12692428982353582,0.0010351771130522934,0.04508700932719733,0.08696604042063052,300,200,800,0.0,0.0,0,True,300,2065527,274,0.5,0,0.7502489406779661,0.2497510593220339,0.5,0.5,0.0,12,0.05,0.18568641490748664,0.00403278799048074,0.0081558629517763,0.04348302021031526,,Extinct,Rare,Moderate,Moderate
143,5,0.0,1,0.8784733386867445,1.4496515925408975,0,0.18388063129223303,2.3143013515088207,0.12957173815781914,1.3476977638383085,0.2875881612956522,0.008602510831428956,0.03212412219796606,0.06988726189601466,300,200,800,0.0,0.0,0,True,299,1205430,168,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.2,0.17462354177193568,0.18388063129223303,0.0299126041651806,0.03494363094800733,,Extinct,Occasional,Moderate,Simple
144,20,0.4475581503251942,2,0.8003940451741052,1.4252488497474372,25,0.17765087225843473,2.0047467223746676,0.19842429990318983,1.3505595993397053,0.3783945780567749,0.10475612875228224,0.040944289800037385,0.03553429218998784,300,200,800,0.0,0.0,0,True,299,811188,70,0.5,0,0.7269881527546813,0.2730118472453187,0.5,0.5,0.0,11,0.05,0.26798384297651356,0.0071060348903373895,0.27684363050404087,0.01776714609499392,,Extinct,Rare,Fast,Moderate
145,5,0.6941236567775205,3,1.0768436139801387,1.1935865621689143,20,0.058660021975372276,2.1417455628174435,0.1988613827469769,1.3335155698298429,0.124189389025646,0.026515488092505122,0.04939087157290413,0.026330730471995724,300,200,800,0.0,1.0,4,False,300,2359578,395,0.07867106383642311,0,0.7965538649715524,0.20344613502844752,0.043866769201896236,0.11347535847095,-0.06960858926905376,15,0.2,0.26518475013098536,0.0029330010987686137,0.21350848329746983,0.002071466577822027,,Survived,Occasional,Fast,Complex
146,2,0.0,1,1.1358683795646263,1.3423152097765083,0,0.0862600671419639,1.6115962877303467,0.18659780363657102,1.5077304123821964,0.11773890237629603,0.03273449698870499,0.0315698218006846,0.01742031274574497,300,200,800,0.0,1.0,1,False,300,1350042,197,0.05474091354922018,0,1.0,0.0,0.05474091354922018,0.05474091354922018,0.0,0,0.5,0.2813391834265793,0.0862600671419639,0.27802617765269155,0.0009536038340152038,,Survived,Frequent,Fast,Simple
147,10,0.14700593600110468,2,0.9611268702425914,1.2111981127529814,15,0.22425949260912204,1.6299818528527936,0.05014475681476387,1.7030221031835437,0.36099659005023477,0.09592709949101826,0.032390835083798634,0.0367628033124213,300,200,800,0.0,0.0,0,True,299,702124,77,0.5,0,0.5793945302784603,0.4206054697215396,0.5,0.5,0.0,19,0.1,0.0853976292143065,0.014950632840608135,0.2657285474017066,0.01838140165621065,,Extinct,Rare,Slow,Moderate
148,10,0.0,1,1.1447351009579223,1.3389663809926637,0,0.21002546185632248,1.561078764713577,0.12572757273892082,1.7216413824291887,0.39985202293496613,0.11185587375830641,0.02505567141465783,0.06982445002079801,300,200,800,0.0,0.0,0,True,300,748820,93,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.1,0.21645779213970204,0.21002546185632248,0.27974317333014764,0.034912225010399006,,Extinct,Rare,Fast,Simple
149,20,0.7446407169151695,2,1.0140894626894417,1.3373676291864776,25,0.23758437051266812,2.1440786645991268,0.14656947992686828,1.2601454288598921,0.26530163569856346,0.13006034275347916,0.041910950362704646,0.00771476242149054,300,200,800,0.0,1.0,1,False,300,1309642,156,0.22113320259638736,0,0.8730721658262386,0.12692783417376147,0.14428731269763398,0.2979790924951407,-0.15369177979750673,11,0.05,0.18469886014021478,0.009503374820506725,0.4902357364326774,0.0017059901215344636,,Survived,Rare,Moderate,Moderate
150,10,0.5606642690561222,3,0.8560011674156836,1.3082320666515497,20,0.10372963755532592,1.5570804966216443,0.16427375965618085,1.313257338356348,0.26481486817524347,0.08621221570698157,0.028685603923989188,0.07301961621524468,300,200,800,0.0,0.0,0,True,299,877174,96,0.5,0,0.7064877531511198,0.2935122468488802,0.5,0.5,0.0,14,0.1,0.21573372036786648,0.005186481877766296,0.3255565531536919,0.03650980810762234,,Extinct,Rare,Fast,Complex
151,10,0.24978971984174764,3,1.0653404394985073,1.186699228950831,25,0.2560349036331946,2.0439983408272187,0.11463480958602722,1.7868281751636175,0.19801749657515702,0.1370233035032343,0.03472584978893164,0.08087331664665326,300,200,800,0.0,0.0,0,True,298,725133,99,0.5,0,0.50366867293275,0.4963313270672501,0.5,0.5,0.0,11,0.1,0.20483270762282976,0.010241396145327784,0.6919757388773343,0.04043665832332663,,Extinct,Rare,Fast,Complex
152,5,0.5398004020948423,2,0.9445043990393264,1.305110245795703,10,0.27168315046961444,2.414854226715497,0.19347091115851156,1.2019094805582622,0.21682233838881246,0.11289754986737786,0.04854166636270704,0.03562590415934106,300,200,800,0.0,0.0,0,True,300,1376489,189,0.5,0,0.7736143886266073,0.22638561137339272,0.5,0.5,0.0,29,0.2,0.23253452233366032,0.027168315046961444,0.5206915058029055,0.01781295207967053,,Extinct,Occasional,Fast,Moderate
153,10,0.6656175636386761,2,0.8900571354343148,1.3025103201332258,10,0.17250466820764587,1.553636451680335,0.11546196825947133,1.4237561644818502,0.11286185718757771,0.0685659341734176,0.04942724826475078,0.09982277814270396,300,200,800,0.0,1.0,3,False,300,2353525,336,0.10721544109803506,0,0.8326912544210614,0.16730874557893857,0.09625942657882011,0.11817145561725001,-0.021912029038429898,30,0.1,0.16438968907263002,0.017250466820764587,0.6075208744745376,0.010702543190201298,,Survived,Rare,Moderate,Moderate
154,10,0.7449464191500518,3,1.1770144897919608,1.2390163957820812,25,0.27645462508426,1.9087246423798807,0.1824990119356792,1.707086326445678,0.29002883874792995,0.12849581799124127,0.021032958935550353,0.05341505734976873,300,200,800,0.0,0.0,0,True,300,821151,106,0.5,0,0.8291046188334279,0.17089538116657205,0.5,0.5,0.0,11,0.1,0.3115415678652445,0.0110581850033704,0.44304496941050625,0.026707528674884365,,Extinct,Rare,Fast,Complex
155,5,0.12688350133746162,2,1.1028002820769587,1.1098683759564358,25,0.17892535240297675,1.898887307951146,0.122124883758702,1.5240441935451325,0.20632756162315216,0.1488603633914721,0.04529882142539486,0.05499482829206871,300,200,800,0.0,0.0,0,True,300,1000829,117,0.5,0,0.5625151818033394,0.4374848181966606,0.5,0.5,0.0,11,0.2,0.18612371997982405,0.00715701409611907,0.7214759008462415,0.027497414146034356,,Extinct,Occasional,Moderate,Moderate
156,10,0.3432436580767661,3,1.0566079388315415,1.4667260769934405,10,0.2519728957445208,1.6153938158002095,0.16776556099445628,1.2223557441834427,0.13490169190749662,0.04446994297888688,0.0401865967667133,0.029001168878640383,300,200,800,0.0,0.0,0,True,299,1186418,161,0.5,0,0.5672001873632236,0.4327998126367764,0.5,0.5,0.0,29,0.1,0.20506919715773136,0.02519728957445208,0.3296470366686012,0.014500584439320192,,Extinct,Rare,Fast,Complex
157,20,0.0,1,0.979883575887065,1.115536716863776,0,0.12965159127020404,1.8140016313762537,0.07712583901457463,1.364458525419403,0.3458447815070052,0.12304445773808674,0.04969580165333733,0.06415895595425335,300,200,800,0.0,0.0,0,True,300,1199020,128,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.05,0.10523500857356077,0.12965159127020404,0.3557794256773958,0.03207947797712667,,Extinct,Rare,Moderate,Simple
158,20,0.0754394735776022,3,1.029660951005483,1.3172933957238744,10,0.2374812754441603,1.9522265970126784,0.11577802436768138,1.6802060503251819,0.2080889614979359,0.11635232485562319,0.026472725845343166,0.02696257591299646,300,200,800,0.0,0.0,0,True,299,633276,101,0.5,0,0.3834438326285823,0.6165561673714177,0.5,0.5,0.0,29,0.05,0.1945309370372746,0.02374812754441603,0.5591470302800148,0.01348128795649823,,Extinct,Rare,Moderate,Complex
159,10,0.5850866335874068,3,0.8723017058008837,1.1423263928181908,10,0.25701622606186436,2.021730877735288,0.1896283762272819,1.7093661902405537,0.27204636181053077,0.1146294010300603,0.04981415188820622,0.06403526077153847,300,200,800,0.0,0.0,0,True,300,1193662,156,0.5,0,0.7278476151035648,0.2721523848964352,0.5,0.5,0.0,29,0.1,0.3241443350331312,0.025701622606186435,0.42135980156902453,0.032017630385769234,,Extinct,Rare,Fast,Complex
160,20,0.5478566279595533,3,1.1970195108811503,1.1985337740996744,20,0.2589478489434541,1.6917450957770575,0.1586161665779747,1.389871233241312,0.14983619302327394,0.08792484714238194,0.04910175050855123,0.06757044322282181,300,200,800,0.0,1.0,1,False,300,1679826,123,0.11259515188698288,0,0.6995084081528143,0.3004915918471857,0.1034036456128583,0.12178665816110745,-0.01838301254824916,15,0.05,0.22045604705373906,0.012947392447172704,0.5868064675717211,0.007608104317744375,,Survived,Rare,Fast,Complex
161,5,0.413053278848404,3,1.1554188899855553,1.1824098877533538,20,0.16020838277071658,1.7489534671155522,0.12274950660838779,1.7803236979237829,0.25598775189224676,0.013058544893559837,0.02593601332513366,0.05335249137989161,300,200,800,0.0,1.0,1,False,300,900130,109,0.11523986151453652,0,0.6080127478048214,0.3919872521951786,0.10919400299254857,0.12128572003652446,-0.012091717043975894,14,0.2,0.21853385552336477,0.00801041913853583,0.051012381635573666,0.0061483337180742136,,Survived,Occasional,Fast,Complex
162,20,0.24393021508063964,3,0.9946231929444671,1.2518802748326479,25,0.292963974210809,1.7549414812469875,0.06167420058322384,1.4482149803158029,0.25669432612788967,0.060851337228939185,0.037300435684497084,0.011932693262930139,300,200,800,0.0,0.0,0,True,297,888373,93,0.5,0,0.5020614507585959,0.49793854924140407,0.5,0.5,0.0,11,0.05,0.0893175011836264,0.011718558968432359,0.23705758575521443,0.0059663466314650694,,Extinct,Rare,Slow,Complex
163,5,0.0,1,0.9077673679381858,1.198452445074441,0,0.1320047080957263,2.255293583706117,0.1909465030050026,1.7742411263813809,0.3137105582760531,0.0893018416217422,0.02109975024039701,0.06196781612152874,300,200,800,0.0,0.0,0,True,299,810564,110,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.2,0.33878513857018155,0.1320047080957263,0.28466316885375614,0.03098390806076437,,Extinct,Occasional,Fast,Simple
164,2,0.31495816345229005,3,0.8718537030788575,1.4125584760473067,10,0.09051955202665081,2.291765880818336,0.062155705422364954,1.7788506081283475,0.12011249302341159,0.018042881542138327,0.03153797863910354,0.09942192118117167,300,200,800,0.0,0.0,0,True,299,985562,113,0.5,0,0.5453867905473642,0.45461320945263584,0.5,0.5,0.0,29,0.5,0.11056571438922032,0.009051955202665081,0.15021652692381898,0.049710960590585836,,Extinct,Frequent,Moderate,Complex
165,10,0.0,1,0.9323511686051086,1.178215056818047,0,0.07566979712793452,1.818730253195779,0.1630282250630552,1.5388718399620227,0.2241117185745035,0.04716215228969743,0.023103663426633895,0.0026700025545735584,300,200,800,0.0,0.0,0,True,299,1283517,232,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.1,0.2508795446685265,0.07566979712793452,0.21044036692806356,0.0013350012772867792,,Extinct,Rare,Fast,Simple
166,20,0.7834394882623904,3,0.8924526246046327,1.3860274049661228,15,0.2387185407606161,2.329313104593417,0.15809493102700017,1.3330891663096445,0.22207102276033225,0.006939329891059281,0.04332474325006646,0.07956497313685282,300,200,800,0.0,1.0,1,False,300,1816283,271,0.11122834051191943,0,0.8556952433513245,0.1443047566486755,0.10380433147701976,0.1186523495468191,-0.014848018069799337,20,0.05,0.21075463980056441,0.015914569384041073,0.031248245740501127,0.008849879924887588,,Survived,Rare,Fast,Complex
167,10,0.7055444286957888,2,0.9868484640377129,1.3308366765044195,15,0.25379340547529294,1.7496296672891138,0.17682043781762258,1.5912571675783986,0.12022414316372787,0.1440610320653939,0.02211768875726474,0.011976745103782528,300,200,800,0.0,0.0,0,True,300,1055912,173,0.5,0,0.8521239295752141,0.14787607042478593,0.5,0.5,0.0,19,0.1,0.2813667890516425,0.01691956036501953,1.198270399558628,0.005988372551891264,,Extinct,Rare,Fast,Moderate
168,5,0.6421002692139327,2,0.9922193664872051,1.2548231152996858,20,0.22407497650795205,1.7644273073559211,0.1784505535186684,1.3942694907284003,0.26718933676505674,0.08662556004087896,0.03535008389004764,0.0707625493133907,300,200,800,0.0,0.0,0,True,299,772659,101,0.5,0,0.8201701266136592,0.1798298733863408,0.5,0.5,0.0,14,0.2,0.24880816237467493,0.011203748825397602,0.3242103936095698,0.03538127465669535,,Extinct,Occasional,Fast,Moderate
169,5,0.19250870264046496,3,1.1346895163111985,1.432286104924108,10,0.13782932827478955,1.7683561247292994,0.06019586047633207,1.814155255672458,0.19381059300635287,0.1252529212454097,0.03364925829741651,0.055988191665640764,300,200,800,0.0,0.0,0,True,299,923994,97,0.5,0,0.47487805246386877,0.5251219475361312,0.5,0.5,0.0,29,0.2,0.10920463665286381,0.013782932827478955,0.6462645787441766,0.027994095832820382,,Extinct,Occasional,Moderate,Complex
170,5,0.5265575601246051,3,0.9175368803136376,1.2842037839216347,15,0.13784625187115468,1.8879304441385814,0.10318610854887954,1.743519134508493,0.20528892697061046,0.0656021037658799,0.04765051924770297,0.03363688413082534,300,200,800,0.0,1.0,1,False,300,1487529,176,0.15696441333998334,0,0.6937113742258111,0.30628862577418886,0.12932434999975762,0.18460447668020907,-0.05528012668045146,19,0.2,0.17990695467044188,0.009189750124743646,0.31955987463109303,0.005279793784179996,,Survived,Occasional,Moderate,Complex
171,5,0.309794980994045,2,0.959511354102312,1.101045111607964,20,0.29750468268731295,2.0181480700544334,0.19737969403518418,1.386292788189835,0.15949960205996322,0.058283132062623644,0.03083052693230808,0.07100340838198248,300,200,800,0.0,0.0,0,True,298,1075765,147,0.5,0,0.6563610324988051,0.343638967501195,0.5,0.5,0.0,14,0.2,0.27362604637609206,0.014875234134365648,0.3654123979614215,0.03550170419099124,,Extinct,Occasional,Fast,Moderate
172,5,0.5941022129818525,3,0.8863973793693141,1.4361791188439839,25,0.178376403666765,1.8469612277885714,0.19905869598850123,1.6653827896147697,0.15865647724263948,0.06387781668538234,0.045041717244414886,0.0522700239775727,300,200,800,0.0,0.0,0,True,300,1620419,97,0.5,0,0.730304933275492,0.2696950667245081,0.5,0.5,0.0,11,0.2,0.33150892642240853,0.0071350561466706,0.40261713732425514,0.02613501198878635,,Extinct,Occasional,Fast,Complex
173,20,0.6328970607980957,3,0.862193720333053,1.4320783419137415,25,0.18392144092744922,2.438083575202157,0.07487929126250861,1.3349347618154046,0.32584029331071385,0.07395253557283005,0.04534413206107972,0.0056441280016376605,300,200,800,0.0,0.0,0,True,299,985668,111,0.5,0,0.7568770316548771,0.24312296834512293,0.5,0.5,0.0,11,0.05,0.09995896884642325,0.007356857637097969,0.226959455570802,0.0028220640008188302,,Extinct,Rare,Slow,Complex
174,2,0.7805788988967434,3,1.082096963398459,1.2436171800971527,25,0.0599191096008634,2.3159920809857235,0.09056447565902656,1.2740841615568752,0.33433114152452625,0.14952894716918758,0.03526115229312562,0.028279492704157395,300,200,800,0.0,0.0,0,True,296,630637,55,0.5,0,0.8531600013294274,0.14683999867057265,0.5,0.5,0.0,11,0.5,0.11538676403686889,0.002396764384034536,0.447248038239412,0.014139746352078698,,Extinct,Frequent,Moderate,Complex
175,5,0.6147408617245957,2,0.8767568704091386,1.4583410245785644,20,0.27968645675124293,2.2563113006614284,0.0981713067444917,1.2315952493351687,0.31176969943051613,0.05794292601308642,0.027299765976187183,0.012020665026601785,300,200,800,0.0,0.0,0,True,300,833385,103,0.5,0,0.8066275097593452,0.1933724902406548,0.5,0.5,0.0,14,0.2,0.1209073150075416,0.013984322837562147,0.18585169154964692,0.006010332513300892,,Extinct,Occasional,Moderate,Moderate
176,20,0.08973025908698098,3,0.8349083690299912,1.4737414155671833,20,0.12936709167497673,2.1411749590120044,0.13565017086423634,1.3352939720886066,0.14979029707152283,0.09684269383945351,0.029249721206480284,0.034026516795517305,300,200,800,0.0,0.0,0,True,298,790543,101,0.5,0,0.39770582677165356,0.6022941732283464,0.5,0.5,0.0,14,0.05,0.1811328554678043,0.0064683545837488365,0.6465218090408916,0.017013258397758652,,Extinct,Rare,Moderate,Complex
177,2,0.0,1,0.9664893997615627,1.4687102040872464,0,0.2881538569829641,1.9513389674792911,0.137153037055412,1.9864725398352632,0.24523462921106462,0.1436881358827855,0.028881713370449896,0.01692961802811077,300,200,800,0.0,1.0,1,False,300,950020,138,0.059393561199261896,0,1.0,0.0,0.059393561199261896,0.059393561199261896,0.0,0,0.5,0.27245074186558427,0.2881538569829641,0.58592106810135,0.0010055103044327245,,Survived,Frequent,Fast,Simple
178,20,0.4209018378500723,3,0.9785427319585824,1.1744229025447646,25,0.2884361673196617,1.7575469606263114,0.14348765009359662,1.9645124089558952,0.31561703407616587,0.11802884492805256,0.045051032952811085,0.040813793518264835,300,200,800,0.0,0.0,0,True,300,877443,107,0.5,0,0.6179548848935091,0.38204511510649086,0.5,0.5,0.0,12,0.05,0.2818832691407921,0.011537446692786469,0.37396221428140475,0.020406896759132417,,Extinct,Rare,Fast,Complex
