run_id,shock_interval_years,homophily_bias,num_groups,out_group_trust_bias,out_group_penalty,intervention_interval,intervention_scale,event_bonus,base_trust_delta,group_trust_bias,resilience_threshold,resilience_noise,turnover_rate,social_diffusion,max_rounds,initial_population,max_population,final_cooperation_rate,behavioral_cooperation_rate,cooperation_resilience,final_constrained_rate,final_population,extinction_occurred,rounds_completed,total_defections,total_redemptions,redemption_rate,avg_trust_level,cooperation_benefit_total,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,total_mixing_events,shock_frequency,trust_sensitivity,intervention_intensity,resilience_variability,social_cohesion_factor,total_shocks_experienced,average_shock_severity,recovery_success_rate,crisis_response_knowledge,outcome_category,extinction_category,shock_severity,trust_development,group_complexity
92,2,0.6975623730035059,3,1.1394957527798053,1.275902343182606,20,0.14471353419310568,2.004394575610203,0.12619631400665693,1.5440454693624055,0.24656577688623063,0.00904907166821709,0.04232163855778062,0.07854236038903012,300,200,800,0.006313131313131313,0.04856314234639044,0.006313131313131313,0.9936868686868687,792,False,300,639551,7164,0.011077522556303782,0.2969637441787771,0,0.7974735500456359,0.20252644995436403,0.2820594205888934,0.3118680677686608,-0.02980864717976739,15,0.5,0.1948528468922141,0.007235676709655284,0.03670043662382422,0.023324233417765253,43,0.4706361356612084,0.15,0.15,Collapse,Survived,Frequent,Moderate,Complex
93,10,0.7936480111263181,3,0.9396610599713346,1.156282986526051,15,0.22644551476864888,1.5059376822884714,0.07320999231456779,1.3743274044411067,0.3279821075788626,0.008070663371446268,0.024321963397580727,0.03719779701350182,300,200,800,0.8437917222963952,0.43264400417689725,0.8437917222963952,0.15620827770360482,749,False,300,227410,2249,0.009792779729947444,0.5346420716984337,0,0.8611675556684447,0.13883244433155534,0.5870814392765633,0.48220270412030397,0.10487873515625934,20,0.1,0.10061449871683333,0.015096367651243258,0.024607023325215065,0.019887507257916423,7,0.6298109659459399,0.15,0.15,High_Coop,Survived,Rare,Moderate,Complex
94,20,0.6319096033651189,3,1.0505308285620978,1.3669140430516362,15,0.11161372180289993,2.3075519234775226,0.11732061463979095,1.7929724762455859,0.23982841072321956,0.012497113579022057,0.02723207260133154,0.06766440859934521,300,200,800,0.9532828282828283,0.3555263560749094,0.9532828282828283,0.04671717171717172,792,False,300,302402,987,0.0032532491290059957,0.560286261392607,0,0.7523217839465224,0.24767821605347756,0.6784197881355845,0.44215273464962945,0.236267053485955,20,0.05,0.2103526329453601,0.007440914786859995,0.052108561872782816,0.03791143852346889,2,0.33152410328156173,0.15,0.15,High_Coop,Survived,Rare,Fast,Complex
95,10,0.11117168819936048,3,0.8843844356392178,1.4498576431398877,20,0.12226945604688154,2.072360937378949,0.1500579350452042,1.9477281399894424,0.3351001718978257,0.14036619148040821,0.024748061211262745,0.07592934386496353,300,200,800,0.3519061583577713,0.016338328975954636,0.3519061583577713,0.6480938416422287,682,False,300,489789,4372,0.008847318991178988,0.17494588277876366,0,0.40978016717605037,0.5902198328239496,0.1308428143342212,0.21904895122330612,-0.08820613688908491,15,0.1,0.29227206271625217,0.006113472802344077,0.4188783034202883,0.013283526091268347,8,0.5712967758804097,0.15,0.15,Medium_Coop,Survived,Rare,Fast,Complex
96,20,0.5664034993371756,3,0.9093263457891659,1.1688087161651115,25,0.13243751052630398,1.7572601839991724,0.10307198790386876,1.8970258024233169,0.20687746309284838,0.1086303286051815,0.03937189758665485,0.03922892158864055,300,200,800,0.9683944374209861,0.45492061252618216,0.9683944374209861,0.0316055625790139,791,False,300,276030,553,0.0019993998184993293,0.6436580059657593,0,0.7092942491562029,0.29070575084379713,0.7609193479265869,0.5263966640049317,0.2345226839216552,12,0.05,0.19553022056070304,0.005297500421052159,0.5250950344283141,0.025250009445931504,1,0.32217768517351736,0.15,0.15,High_Coop,Survived,Rare,Moderate,Complex
97,10,0.15417978438730426,2,0.8997880474810853,1.1029472057760716,10,0.27279224128891566,1.7008660531445359,0.14639421795792193,1.7200615376164785,0.3059322124843434,0.0666425929150224,0.02274127771846405,0.021891470232278023,300,200,800,0.13692307692307693,0.11037095772772496,0.13692307692307693,0.8630769230769231,650,False,300,396451,2104,0.005279070642696742,0.4208780227332203,0,0.5767648356909358,0.4232351643090641,0.4827621613234909,0.3589938841429496,0.12376827718054134,30,0.1,0.25180706363886507,0.027279224128891565,0.21783450776185576,0.009213638706084324,8,0.5651756101423844,0.15,0.15,Low_Coop,Survived,Rare,Fast,Moderate
98,5,0.0,1,1.1160188637175652,1.499870003240276,0,0.1559900524675331,1.6487100403063752,0.061158037296811865,1.5052315793175963,0.25134601821647995,0.005571901347369052,0.03446777457289183,0.09085420592493776,300,200,800,0.11809045226130653,0.37051406974340806,0.11809045226130653,0.8819095477386935,796,False,300,285197,3591,0.012434727204731499,0.6215167978483924,0,1.0,0.0,0.6215167978483924,0.6215167978483924,0.0,0,0.2,0.09205700906824459,0.1559900524675331,0.02216824991661523,0.056467415137525755,17,0.47221343052841513,0.15,0.15,Low_Coop,Survived,Occasional,Slow,Simple
99,2,0.5754215545952512,3,1.1880276746709857,1.3494411529568295,20,0.24731522166770886,2.341262070902111,0.1746616465248254,1.9599576909175653,0.2689514522424489,0.0031249408069375538,0.02726109106020272,0.09333533975852493,300,200,800,0.02512562814070352,0.04107323902862936,0.02512562814070352,0.9748743718592965,796,False,300,582175,5393,0.009178512104130926,0.2664820575423805,0,0.7207882730652247,0.27921172693477525,0.30434132823731785,0.22862278684744317,0.07571854138987469,15,0.5,0.3423294374146568,0.012365761083385444,0.01161897725735478,0.024872193380268876,44,0.5668175724353862,0.15,0.15,Collapse,Survived,Frequent,Fast,Complex
100,5,0.0,1,1.005255339235146,1.2106576577832675,0,0.2343530974979408,1.798170984494036,0.10244622055985049,1.4724213768219334,0.36750136036141334,0.1450320025485765,0.041639723556283065,0.08277027477664667,300,200,800,0.3,0.19667628984153604,0.3,0.7,790,False,300,422493,5934,0.013850667675006477,0.649505733187889,0,1.0,0.0,0.649505733187889,0.649505733187889,0.0,0,0.2,0.15084400512693852,0.2343530974979408,0.3946434440567706,0.05375976800496893,22,0.46455329225632075,0.15,0.15,Low_Coop,Survived,Occasional,Moderate,Simple
101,2,0.5783995929503585,2,0.9205884194445687,1.3695592954472446,15,0.28023823750865096,1.8706426047948526,0.1874066646708351,1.5466966294123399,0.2715113832250279,0.008520284200978412,0.02446918852544659,0.009699138745768665,300,200,800,0.7805851063829787,0.045642207725498256,0.7805851063829787,0.21941489361702127,752,False,300,530876,5264,0.009818331032939158,0.2948402657843842,0,0.7877606841997123,0.21223931580028765,0.32631510659903734,0.2633654249697311,0.06294968162930625,20,0.5,0.2898612565757893,0.018682549167243396,0.03138094653628877,0.002859696645682052,36,0.5819643165618474,0.15,0.15,High_Coop,Survived,Frequent,Fast,Moderate
102,20,0.06238466477482181,2,1.0639458132332908,1.456193527655845,10,0.1560257287727188,1.6155953692717082,0.07764819109829846,1.5984852148851658,0.39680183664501234,0.05005268541953656,0.034092964214615676,0.029610024284158834,300,200,800,0.8143939393939394,0.10985938586621585,0.8143939393939394,0.1856060606060606,792,False,300,480824,2476,0.005123111938754397,0.5170934105695899,0,0.5314360508178462,0.4685639491821538,0.5387312635208747,0.49545555761830495,0.043275705902569794,30,0.05,0.12411948543320803,0.01560257287727188,0.12614025641296311,0.01531114844414407,3,0.36777495921126574,0.15,0.15,High_Coop,Survived,Rare,Moderate,Moderate
103,5,0.0,1,1.1629332574138342,1.208524333116558,0,0.1992037606838447,1.8703866513994878,0.14002162668068496,1.3550273236248582,0.2145438390011608,0.04858841782180778,0.025677510608783552,0.02492696106863379,300,200,800,0.9711055276381909,0.3186900649618478,0.9711055276381909,0.028894472361809045,796,False,300,289322,3943,0.013445177569774777,0.6579037878606486,0,1.0,0.0,0.6579037878606486,0.6579037878606486,0.0,0,0.2,0.1897331300507276,0.1992037606838447,0.22647314436069588,0.016399542106909092,13,0.5516340855013313,0.15,0.15,High_Coop,Survived,Occasional,Moderate,Simple
104,20,0.0,1,0.8136281700419912,1.4896782099882804,0,0.29019990009818597,1.9920652433888506,0.17733362438177858,1.7080254327064766,0.33683925891225897,0.05221162461803534,0.026178049821720638,0.019930187323877826,300,200,800,0.9936868686868687,0.4290056433781063,0.9936868686868687,0.006313131313131313,792,False,300,225029,3049,0.013368233674444707,0.76296494437278,0,1.0,0.0,0.76296494437278,0.76296494437278,0.0,0,0.05,0.30289034051809516,0.29019990009818597,0.15500457038956852,0.015206034262901529,6,0.5720845058178786,0.15,0.15,High_Coop,Survived,Rare,Fast,Simple
105,2,0.0,1,1.1539762034436003,1.4407079902520632,0,0.08191970329336194,1.9715258198113395,0.06324712024450133,1.8503559768164553,0.356855829508801,0.007041723321355741,0.030740527645338186,0.051389481837941314,300,200,800,0.24181360201511334,0.1234407158275187,0.24181360201511334,0.7581863979848866,794,False,300,432980,5312,0.012119774031923923,0.48720296072080027,0,1.0,0.0,0.48720296072080027,0.48720296072080027,0.0,0,0.5,0.11702968696084205,0.08191970329336194,0.019732684011491183,0.0250371077013528,56,0.6327721648866298,0.15,0.15,Low_Coop,Survived,Frequent,Moderate,Simple
106,20,0.4622971199646728,2,0.8741185790890194,1.2108472528078007,15,0.24685143105466917,1.7310719057247037,0.19656643955174136,1.9335206820214916,0.2603061811221019,0.07942651117707322,0.0269248075233654,0.06945171023246294,300,200,800,0.9309045226130653,0.28138852384227264,0.9309045226130653,0.06909547738693467,796,False,300,319964,2364,0.0073341441016604204,0.5162952593113878,0,0.7294516583708405,0.27054834162915953,0.6757781305023417,0.35681238812043375,0.31896574238190795,20,0.05,0.3800652762646193,0.016456762070311277,0.3051272575806281,0.035857588744088814,6,0.4421444171661697,0.15,0.15,High_Coop,Survived,Rare,Fast,Moderate
107,2,0.05974821298198263,2,0.8272292697718723,1.3164890344485438,25,0.2655234435866858,2.268888451723912,0.058274081204994985,1.4074128794517984,0.13276321498526678,0.015240942400619177,0.020481323700581783,0.06755927999599497,300,200,800,0.21814671814671815,0.011219124744235037,0.21814671814671815,0.7818532818532818,518,False,300,435665,2558,0.005837210735173645,0.3422093565943677,0,0.5302083243401912,0.46979167565980884,0.2975994723541682,0.3868192408345672,-0.08921976848039898,12,0.5,0.08201569242612991,0.01062093774346743,0.11479793105575607,0.023119417739408173,36,0.4903198666790455,0.15,0.15,Low_Coop,Survived,Frequent,Slow,Moderate
108,20,0.6327885158836198,3,1.1268144939803375,1.4638515609910019,20,0.29002882602037294,1.9081400661744992,0.17617841632814363,1.958913729998263,0.3800790969712363,0.11982499541016946,0.02362781912688442,0.047712295519182914,300,200,800,0.8869346733668342,0.24041930202381842,0.8869346733668342,0.11306532663316583,796,False,300,348386,3499,0.009943589524986857,0.4669282589162348,0,0.7532626344286908,0.2467373655713092,0.5612383708662937,0.37261814696617584,0.18862022390011784,15,0.05,0.34511831867455073,0.014501441301018648,0.3152633132551291,0.02227821907566895,8,0.44272546876807617,0.15,0.15,High_Coop,Survived,Rare,Fast,Complex
109,20,0.4136772072780061,2,0.9921854019451231,1.1326251722362064,25,0.16370242028422916,1.836951772602583,0.08532949506290333,1.2399785928419262,0.2837270450661752,0.12945581232279035,0.04743242042877724,0.0123035810221384,300,200,800,0.9797979797979798,0.359174285153369,0.9797979797979798,0.020202020202020204,792,False,300,339592,2519,0.007363107295585351,0.5916513830636929,0,0.7059272976170895,0.29407270238291056,0.6287298597270887,0.5545729064002972,0.07415695332679151,12,0.05,0.10580674721601097,0.006548096811369166,0.4562688491419515,0.007279430728384388,5,0.6520935545215306,0.15,0.15,High_Coop,Survived,Rare,Moderate,Moderate
110,2,0.3936770588760305,2,0.8795026825853669,1.3129501740849263,15,0.11824588661283615,1.8078822968778954,0.15416318514880348,1.5257705515014064,0.298941925942797,0.13783644636820855,0.020364010255724607,0.03606157728655803,300,200,800,0.054924242424242424,0.047187531729109555,0.054924242424242424,0.9450757575757576,528,False,300,406950,3785,0.009215187407939425,0.24457103484696097,0,0.7030197651199783,0.2969802348800217,0.2414253412292399,0.24771672846468204,-0.006291387235442147,20,0.5,0.2352176480257033,0.00788305910752241,0.46108101409162583,0.00881961727518716,31,0.7040329021173973,0.15,0.15,Collapse,Survived,Frequent,Fast,Moderate
111,20,0.0,1,1.0209720531195077,1.2636010900307748,0,0.22577628568187724,2.0265785867989408,0.15891125199617756,1.3067515461176127,0.18140223021045337,0.0683329381985759,0.031300271615640196,0.001439060157144323,300,200,800,0.5459119496855346,0.40328476563171434,0.5459119496855346,0.4540880503144654,795,False,300,268222,3345,0.012317402335335294,0.742120585377841,0,1.0,0.0,0.742120585377841,0.742120585377841,0.0,0,0.05,0.2076575242414906,0.22577628568187724,0.37669293326382813,0.0010679561662138729,8,0.6109549828095657,0.15,0.15,Medium_Coop,Survived,Rare,Fast,Simple
112,10,0.0,1,0.9718537174366509,1.4623240262060593,0,0.1193491651404799,2.2138907760635798,0.12679555663792588,1.735629647815379,0.28213631322834454,0.13235064119610554,0.03448473269295955,0.012670138947195209,300,200,800,0.2196969696969697,0.4338456024015413,0.2196969696969697,0.7803030303030303,792,False,300,270490,2678,0.009803490892051778,0.7244435612502825,0,1.0,0.0,0.7244435612502825,0.7244435612502825,0.0,0,0.1,0.22007012731203823,0.1193491651404799,0.46910176035719553,0.009178800580442003,9,0.5906748520248807,0.15,0.15,Low_Coop,Survived,Rare,Fast,Simple
113,20,0.0,1,0.9531269851621674,1.1130551026519262,0,0.14305816003384808,2.1952325850618726,0.08758135444396248,1.8335559487985356,0.21792195050028967,0.10983642042881137,0.022181621568793213,0.08593361411836471,300,200,800,1.0,0.6274906080139515,1.0,0.0,592,False,300,110655,845,0.00757847533632287,0.6945268642597617,0,1.0,0.0,0.6945268642597617,0.6945268642597617,0.0,0,0.05,0.16058531344456045,0.14305816003384808,0.5040172418457927,0.059683203548136235,2,0.35874585496009587,0.15,0.15,High_Coop,Survived,Rare,Moderate,Simple
114,5,0.019787592549463096,2,0.9027088868727696,1.4186527160131739,20,0.20273072945277465,1.7252566555056852,0.12966535304544646,1.5124980159491523,0.3370134280845563,0.1381765880639241,0.02785544226556993,0.09597021669978692,300,200,800,0.02278481012658228,0.014752641766889856,0.02278481012658228,0.9772151898734177,790,False,300,556691,4610,0.008213062153817648,0.25087192501298883,0,0.5090724462920064,0.4909275537079935,0.20378626131299427,0.29795758871298345,-0.09417132739998918,15,0.2,0.19611858921858416,0.010136536472638732,0.4100032121843399,0.024076233007389234,18,0.5755253000139131,0.15,0.15,Collapse,Survived,Occasional,Moderate,Moderate
115,2,0.38400317007559315,3,0.9076514247825226,1.1553646226658845,15,0.13879825843493387,2.1817843426135197,0.08562506906466258,1.6287265399094921,0.35073972537715326,0.12743311879313304,0.032581273286672,0.041117767894582526,300,200,800,0.056532663316582916,0.02098386355331864,0.056532663316582916,0.9434673366834171,796,False,300,614530,5130,0.00827873349901559,0.35849037958776203,0,0.5913789648628579,0.4086210351371421,0.31314156566465057,0.4038391935108735,-0.09069762784622293,20,0.5,0.13945982246719918,0.009253217228995591,0.3633267336800905,0.014740324220330385,50,0.702646705070173,0.15,0.15,Collapse,Survived,Frequent,Moderate,Complex
116,20,0.0,1,0.9866923524385592,1.1067407223269814,0,0.13414339948216164,2.237374876179674,0.10564219850897744,1.566018501404581,0.10041141742263077,0.11066132448983709,0.04636946815050902,0.0952340390027587,300,200,800,0.3780025284450063,0.3986167714487305,0.3780025284450063,0.6219974715549936,791,False,300,307614,3039,0.009782619192475205,0.6770320589311815,0,1.0,0.0,0.6770320589311815,0.6770320589311815,0.0,0,0.05,0.16543763739411413,0.13414339948216164,1.102079099471971,0.06447649750637016,9,0.44381862306805475,0.15,0.15,Medium_Coop,Survived,Rare,Moderate,Simple
117,5,0.0,1,0.9315030190384889,1.102758100568133,0,0.05102454473878422,1.8296878958625866,0.17308757328284363,1.8823694503356572,0.12637149431236358,0.1397033424653733,0.045702332288789525,0.03934504605687984,300,200,800,0.9646017699115044,0.2846096447207319,0.9646017699115044,0.035398230088495575,791,False,300,367452,4775,0.012828193548560421,0.8177965931168659,0,1.0,0.0,0.8177965931168659,0.8177965931168659,0.0,0,0.2,0.32581476018035915,0.05102454473878422,1.1054972739347073,0.03217624462134251,12,0.5914235264678247,0.15,0.15,High_Coop,Survived,Occasional,Fast,Simple
118,20,0.49012670271025327,3,0.9069124112951812,1.1070107425970752,25,0.0649994911900008,2.448077491004564,0.1488361034650616,1.822133895800103,0.23364114834765673,0.06143726338740256,0.02184423149946066,0.09755988833307415,300,200,800,0.9292929292929293,0.3856048968215004,0.9292929292929293,0.0707070707070707,594,False,300,227054,989,0.004336901373863701,0.5171856791721496,0,0.6552032687708851,0.34479673122911486,0.6159916345869961,0.4183797237573031,0.19761191082969304,12,0.05,0.2711993090424999,0.002599979647600032,0.2629556643677519,0.05045657710750003,2,0.5556637511214025,0.15,0.15,High_Coop,Survived,Rare,Fast,Complex
119,5,0.6006579416211522,2,1.1363302972392058,1.1178799328332045,15,0.11935464910430597,2.232464738134635,0.05573124050983866,1.8545383560601931,0.14046734579018505,0.05178786577029632,0.03485541663214624,0.05395519537172577,300,200,800,0.9723618090452262,0.29447934887373717,0.9723618090452262,0.02763819095477387,796,False,300,355115,3429,0.00956367977152037,0.5564237015676792,0,0.8036685348469164,0.1963314651530837,0.5968750926006224,0.5159723105347358,0.08090278206588664,20,0.2,0.10335572315631143,0.007956976606953731,0.36868259650646096,0.030021949527542967,9,0.7035604905395622,0.15,0.15,High_Coop,Survived,Occasional,Moderate,Moderate
120,5,0.0,1,0.999314208495314,1.1023778131458104,0,0.16980428773570455,2.2746821943455062,0.19695506530240808,1.9201989684889298,0.28225015876035886,0.01569506572745057,0.04784023099255586,0.08489070496712342,300,200,800,0.19823232323232323,0.32496674570585854,0.19823232323232323,0.8017676767676768,792,False,300,347638,4520,0.012835147859767491,0.8514231493222002,0,1.0,0.0,0.8514231493222002,0.8514231493222002,0.0,0,0.2,0.3781929132323538,0.16980428773570455,0.05560693321266217,0.07227791137128997,15,0.6079192237819094,0.15,0.15,Low_Coop,Survived,Occasional,Fast,Simple
121,10,0.613283492146452,3,0.9427324428481398,1.2145846709539134,15,0.25594864410249235,2.438508656066786,0.13032374186530687,1.4383441570911397,0.22946573381222227,0.08208372271439543,0.026250183289552476,0.007925334389338469,300,200,800,0.0967741935483871,0.21324727183612277,0.0967741935483871,0.9032258064516129,744,False,300,348802,2586,0.007359386205561943,0.4283231602212357,0,0.7385395493664317,0.2614604506335683,0.468627152333664,0.3880191681088074,0.0806079842248566,20,0.1,0.1874503926422181,0.017063242940166156,0.357716689767574,0.00339460427145149,9,0.528491002565026,0.15,0.15,Collapse,Survived,Rare,Moderate,Complex
122,20,0.7606053008018647,2,0.9865680894589693,1.2835987626669352,15,0.0695223565143115,2.133473754225136,0.19459670661086725,1.598304585105666,0.2988399000258497,0.0928568770739186,0.030453279308149808,0.00120383977268147,300,200,800,0.9835651074589128,0.5196885775071528,0.9835651074589128,0.01643489254108723,791,False,300,204181,2125,0.010300233633534652,0.6289069484040843,0,0.8793864475582618,0.1206135524417382,0.7845048182141138,0.47330907859405497,0.3111957396200588,20,0.05,0.3110248084226112,0.004634823767620767,0.3107244951757997,0.0007571031978045699,3,0.44761940132184713,0.15,0.15,High_Coop,Survived,Rare,Fast,Moderate
123,5,0.6157876670271505,3,0.9466946962776532,1.3333643186247903,20,0.0989783634697869,1.783900274474168,0.11691744053524762,1.5127266374256114,0.2922784712766834,0.11660465460896718,0.048564174169981024,0.0992397389853153,300,200,800,0.19518377693282637,0.09612589559877174,0.19518377693282637,0.8048162230671736,789,False,300,607322,5121,0.008361594466750374,0.4186181696134973,0,0.743439099283521,0.256560900716479,0.4457749271267127,0.39146141210028196,0.054313515026430725,15,0.2,0.176864126677294,0.004948918173489345,0.39895054226756305,0.041543557886953915,21,0.5057677306651192,0.15,0.15,Low_Coop,Survived,Occasional,Moderate,Complex
124,10,0.0,1,0.8320778929628523,1.2061656606898876,0,0.07925883966261281,1.6643652706768677,0.16241262756072591,1.3291985627303846,0.2792129671801008,0.023115248237286612,0.02934828562350149,0.04963142029771442,300,200,800,0.6469849246231156,0.40032680736691,0.6469849246231156,0.3530150753768844,796,False,300,257587,3103,0.01190302658329817,0.7170180093353509,0,1.0,0.0,0.7170180093353509,0.7170180093353509,0.0,0,0.1,0.21587863112298214,0.07925883966261281,0.0827871587438723,0.03558662218235332,8,0.9129660395286061,0.15,0.15,Medium_Coop,Survived,Rare,Fast,Simple
125,20,0.21148988714962771,3,1.0335270729761685,1.4608924794072622,10,0.2700758754036496,2.0633496860463425,0.09639793033846017,1.43512730469569,0.369488763137246,0.07675198693001,0.04166276517409911,0.0013954599109856415,300,200,800,0.5984752223634053,0.03644169437932726,0.5984752223634053,0.40152477763659467,787,False,300,583612,4044,0.006881576977006957,0.4728031641391819,0,0.47611077795344275,0.5238892220465573,0.41902679655235825,0.5265795317260056,-0.10755273517364733,30,0.05,0.13834330194487723,0.027007587540364957,0.20772482031206074,0.0006597778613433924,4,0.45675574060629354,0.15,0.15,Medium_Coop,Survived,Rare,Moderate,Complex
126,10,0.0,1,0.9005377271056675,1.2876263073757863,0,0.05945164837017837,2.089570530285166,0.13967559397902668,1.5080211846158953,0.21113104873833852,0.040765349310229716,0.021565535532432335,0.022069237200951032,300,200,800,0.9666160849772383,0.5229698222284331,0.9666160849772383,0.03338391502276176,659,False,300,168978,1597,0.009362450534955298,0.6672416001643063,0,1.0,0.0,0.6672416001643063,0.6672416001643063,0.0,0,0.1,0.21063375469418064,0.05945164837017837,0.1930807882300226,0.014725513144368204,7,0.7222500469879893,0.15,0.15,High_Coop,Survived,Rare,Fast,Simple
127,10,0.39573278329096007,2,0.8073867669701738,1.3910074369199485,20,0.08662373314511403,1.5587567286214767,0.10156001072269927,1.7453755979852734,0.23385482875623087,0.09489612369997284,0.026648541513673102,0.04786085312159133,300,200,800,0.8076923076923077,0.14021585725446709,0.8076923076923077,0.19230769230769232,780,False,300,450803,4365,0.009589865719910011,0.39615403794782833,0,0.7021188790040072,0.29788112099599284,0.4129816860532477,0.3793263898424089,0.03365529621083879,15,0.1,0.17726036444652202,0.004331186657255701,0.40579073865903403,0.01896027022374633,11,0.7342521838231458,0.15,0.15,High_Coop,Survived,Rare,Moderate,Moderate
128,5,0.3189644573203679,3,1.1948636296752908,1.1847070626690903,15,0.14576585006588683,2.0821218522516522,0.16993904945232363,1.3868097740329701,0.39379992581196044,0.11208823214972978,0.042464770935260306,0.06360196757583657,300,200,800,0.5957178841309824,0.08168681327572536,0.5957178841309824,0.40428211586901763,794,False,300,578136,4804,0.008240985350121797,0.3505387564325433,0,0.545331218883333,0.4546687811166669,0.4046492602534332,0.2964282526116534,0.10822100764177978,20,0.2,0.23567313477035468,0.009717723337725788,0.2846324359219203,0.02229495462069669,11,0.4561919631125726,0.15,0.15,Medium_Coop,Survived,Occasional,Fast,Complex
129,5,0.05597226318257862,3,1.172932342114093,1.249078603591597,10,0.2717406775896468,2.2109554528111994,0.10215793901717286,1.9002961680815642,0.2928415484246135,0.1362795413510011,0.03717679111741015,0.09280061788590953,300,200,800,0.0037974683544303796,0.004008262571238928,0.0037974683544303796,0.9962025316455696,790,False,300,635965,5656,0.008815172820091612,0.3363386679174877,0,0.39032352200682063,0.6096764779931794,0.2589087350140243,0.413768600820951,-0.15485986580692673,30,0.2,0.1941303400534437,0.027174067758964682,0.4653695559395106,0.031212436201666593,17,0.4834352256748089,0.15,0.15,Collapse,Survived,Occasional,Moderate,Complex
130,20,0.5302355685400623,3,1.1258430358166667,1.1252225946494476,10,0.24718317494402187,2.2698379338546855,0.18201667558932266,1.781352489608543,0.22801205627329021,0.09158568719548939,0.048494910996027374,0.08922748951160495,300,200,800,0.9622166246851386,0.27674647205953495,0.9622166246851386,0.037783375314861464,794,False,300,429675,1717,0.0039801387137452715,0.7170937720629018,0,0.6868032896565212,0.31319671034347885,0.7834650910843108,0.6507224530414929,0.13274263804281794,30,0.05,0.32423585821131046,0.024718317494402186,0.4016703708233603,0.0639844770255798,3,0.6534112077848785,0.15,0.15,High_Coop,Survived,Rare,Fast,Complex
131,5,0.09676781165883837,2,1.0528447090258481,1.1878339950431844,25,0.24572406308551153,1.5789940537726297,0.13243624762332543,1.663353820055546,0.18500557152473085,0.08060585940812805,0.039972437542617346,0.0004196538971084296,300,200,800,0.40428211586901763,0.017647408079107023,0.40428211586901763,0.5957178841309824,794,False,300,657532,5198,0.007843314773738928,0.19616699777504365,0,0.55344419975387,0.44655580024612995,0.1431883396307632,0.24914565591932414,-0.10595731628856095,12,0.2,0.22028833839808057,0.009828962523420462,0.43569422663226637,8.232224510035771e-05,14,0.4901780459479203,0.15,0.15,Medium_Coop,Survived,Occasional,Fast,Moderate
132,20,0.7368911981967651,3,1.015201292194438,1.3926333975394996,10,0.1208101467717816,2.3924046799878753,0.07797365768684561,1.2052075002318763,0.2615074899996616,0.1434108795690383,0.021169771966964443,0.011225944807301448,300,200,800,0.18335684062059238,0.3997459914272107,0.18335684062059238,0.8166431593794076,709,False,300,251135,2119,0.008367093905723108,0.5059798262431998,0,0.8216694161254029,0.17833058387459708,0.5503993512476661,0.4615603012387336,0.08883905000893255,30,0.05,0.09397443706469923,0.01208101467717816,0.5484006579284741,0.005680101603014138,7,0.5870316558956564,0.15,0.15,Low_Coop,Survived,Rare,Slow,Complex
133,10,0.0032760888643361243,2,0.8899272962273602,1.482718449144736,15,0.27848779479472197,1.952048908610434,0.06526642612756459,1.8631249557431362,0.34961385030884917,0.026276891677696323,0.04886926574953654,0.04071468752464635,300,200,800,0.5951776649746193,0.020880768305848764,0.5951776649746193,0.40482233502538073,788,False,300,631618,4732,0.007436159346271706,0.4950058510657698,0,0.502826911171032,0.49717308882896805,0.41846632769239767,0.5715453744391419,-0.15307904674674422,20,0.1,0.12159950729043144,0.018565852986314798,0.0751597559835896,0.020154008549014443,10,0.4369865829565369,0.15,0.15,Medium_Coop,Survived,Rare,Moderate,Moderate
134,10,0.5221473349137077,3,1.1857494237694026,1.1611345798430246,25,0.20997409352062335,2.4121494180137457,0.19834924351093114,1.9161341016157716,0.3932311383377215,0.02829729223014879,0.021501859393792105,0.07991283824983542,300,200,800,0.22022838499184338,0.255067918260818,0.22022838499184338,0.7797716150081566,613,False,300,313848,2498,0.007896417214063083,0.4818720272948225,0,0.6793049500252099,0.32069504997479015,0.5736646624901927,0.39007939209945236,0.1835852703907403,12,0.1,0.3800637495209859,0.008398963740824933,0.0719609651203309,0.03850776137433143,9,0.609677874699067,0.15,0.15,Low_Coop,Survived,Rare,Fast,Complex
135,2,0.10820614077596301,2,1.1017686213621283,1.4805203508158016,15,0.20585411057329894,2.4574784461457293,0.07012832439739299,1.4644924626422418,0.2746476518303156,0.1032102401785361,0.03158878721553727,0.08787901743813195,300,200,800,0.0037735849056603774,0.0013080777542969007,0.0037735849056603774,0.9962264150943396,795,False,300,624844,4689,0.007448378401132268,0.3666021737431448,0,0.5603960751680745,0.43960392483192545,0.32838822314075455,0.40481612434553504,-0.07642790120478049,20,0.5,0.10270240249771206,0.013723607371553263,0.3757914531244638,0.032216638819230904,44,0.5651546960468427,0.15,0.15,Collapse,Survived,Frequent,Moderate,Moderate
